# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
blip-2-vision-language;davila7/claude-code-templates;ai-research/multimodal-blip-2;A vision-language model for image captioning, visual Q&A, and multimodal chat with zero-shot performance.
behavioral-modes;davila7/claude-code-templates;ai-research/behavioral-modes;Adapts AI behavior based on task type using predefined operational modes.
codex;davila7/claude-code-templates;development/codex;A skill for using Codex CLI with GPT-5.2 for code analysis, refactoring, and automated editing.
nnsight-remote-interpretability;davila7/claude-code-templates;ai-research/mechanistic-interpretability-nnsight;Interprets and manipulates neural network internals using nnsight with remote execution support for large models.
skill-share;davila7/claude-code-templates;utilities/skill-share;Creates and shares Claude skills on Slack for team collaboration.
clinical-reports;davila7/claude-code-templates;scientific/clinical-reports;Generate comprehensive clinical reports with regulatory compliance and validation tools.
grpo-rl-training;davila7/claude-code-templates;ai-research/post-training-grpo-rl-training;Expert guidance for GRPO/RL fine-tuning with TRL for reasoning and task-specific model training.
phoenix-observability;davila7/claude-code-templates;ai-research/observability-phoenix;An open-source AI observability platform for LLM tracing, evaluation, and monitoring.
qa-test-planner;davila7/claude-code-templates;ai-research/qa-test-planner;Generate comprehensive QA test plans and cases with Figma integration.
llamaguard;davila7/claude-code-templates;ai-research/safety-alignment-llamaguard;Meta's 7-8B specialized moderation model for LLM input/output filtering with 6 safety categories.
simpo-training;davila7/claude-code-templates;ai-research/post-training-simpo;A simple and efficient method for LLM preference alignment without reference models.
nemo-guardrails;davila7/claude-code-templates;ai-research/safety-alignment-nemo-guardrails;NVIDIA's runtime safety framework for LLM applications with features like jailbreak detection and PII filtering.
sentencepiece;davila7/claude-code-templates;ai-research/tokenization-sentencepiece;A language-independent tokenizer for text preprocessing in NLP tasks, supporting BPE and Unigram algorithms.
gptq;davila7/claude-code-templates;ai-research/optimization-gptq;Post-training 4-bit quantization for LLMs with minimal accuracy loss, enabling deployment of large models on consumer GPUs.
rwkv-architecture;davila7/claude-code-templates;ai-research/model-architecture-rwkv;RWKV is a hybrid RNN+Transformer architecture with O(n) inference, supporting linear time and infinite context.
hqq-quantization;davila7/claude-code-templates;ai-research/optimization-hqq;Quantize LLMs to 4/3/2-bit precision without calibration data, suitable for fast workflows with vLLM or HuggingFace.
plugin-settings;davila7/claude-code-templates;development/plugin-settings;A skill for managing plugin settings using .local.md files with YAML frontmatter.
plugin-structure;davila7/claude-code-templates;development/plugin-structure;A skill for creating and understanding plugin structures, including directory layout, manifest configuration, and component organization for
pyhealth;davila7/claude-code-templates;scientific/pyhealth;A comprehensive healthcare AI toolkit for developing and deploying ML models with clinical data.
shap;davila7/claude-code-templates;scientific/shap;A skill for model interpretability and explainability using SHAP, useful for debugging ML models and analyzing feature importance.
meeting-insights-analyzer;davila7/claude-code-templates;productivity/meeting-insights-analyzer;Analyzes meeting transcripts to provide communication insights and behavioral feedback.
langgraph;davila7/claude-code-templates;ai-research/langgraph;A skill for building stateful, multi-actor AI applications using LangGraph framework.
quality-manager-qms-iso13485;davila7/claude-code-templates;enterprise-communication/quality-manager-qms-iso13485;An ISO 13485 Quality Management System specialist for medical device companies, providing QMS implementation, maintenance, and compliance ex
nowait-reasoning-optimizer;davila7/claude-code-templates;productivity/nowait;Optimizes reasoning in LLMs using the NOWAIT technique, reducing token usage by 27-51% while maintaining accuracy.
torch-geometric;davila7/claude-code-templates;scientific/torch_geometric;A skill for graph neural networks using PyTorch Geometric, supporting node/graph classification and link prediction.
rag-engineer;davila7/claude-code-templates;ai-research/rag-engineer;Build Retrieval-Augmented Generation systems with expertise in embeddings, vector databases, and retrieval optimization.
slack-gif-creator;davila7/claude-code-templates;creative-design/slack-gif-creator;Creates animated GIFs optimized for Slack with size validation and composable animation primitives.
template-skill;davila7/claude-code-templates;utilities/template-skill;A template skill for generating descriptions and usage guidance for AI assistants.
mdr-745-specialist;davila7/claude-code-templates;enterprise-communication/mdr-745-specialist;MDR 2017/745 regulation specialist for medical device compliance, offering expertise in gap analysis, technical documentation, and post-mark
doc-coauthoring;davila7/claude-code-templates;productivity/doc-coauthoring;A skill for guiding users through structured documentation co-authoring workflows.
typescript-expert;davila7/claude-code-templates;development/typescript-expert;A TypeScript/JavaScript expert skill for type-level programming, performance optimization, and modern tooling.
aeon;davila7/claude-code-templates;scientific/aeon;A skill for time series machine learning tasks including classification, regression, clustering, forecasting, anomaly detection, segmentatio
notebooklm;davila7/claude-code-templates;productivity/notebooklm;Query Google NotebookLM notebooks directly from Claude Code with source-grounded answers and reduced hallucinations.
qiskit;davila7/claude-code-templates;scientific/qiskit;A comprehensive quantum computing toolkit for building, optimizing, and executing quantum circuits.
qms-audit-expert;davila7/claude-code-templates;enterprise-communication/qms-audit-expert;A senior QMS audit expert for ISO 13485 compliance and audit program management.
fda-consultant-specialist;davila7/claude-code-templates;enterprise-communication/fda-consultant-specialist;A senior FDA consultant specializing in medical device compliance, QSR, cybersecurity, and regulatory submissions.
stable-baselines3;davila7/claude-code-templates;scientific/stable-baselines3;A skill for reinforcement learning tasks using stable-baselines3, including training RL agents and creating custom environments.
pymoo;davila7/claude-code-templates;scientific/pymoo;A multi-objective optimization framework supporting NSGA-II, NSGA-III, MOEA/D, and Pareto fronts for engineering design and optimization pro
perplexity;davila7/claude-code-templates;ai-research/perplexity;A skill for web search and research using Perplexity AI, triggered by queries like 'search', 'find', 'look up', 'ask', 'research', or 'what'
treatment-plans;davila7/claude-code-templates;scientific/treatment-plans;Generate concise medical treatment plans in LaTeX/PDF format with SMART goals and evidence-based interventions.
pennylane;davila7/claude-code-templates;scientific/pennylane;A cross-platform Python library for quantum computing, quantum machine learning, and quantum chemistry with automatic differentiation and ha
torchdrug;davila7/claude-code-templates;scientific/torchdrug;A graph-based drug discovery toolkit using GNNs for molecular property prediction and protein modeling.
rag-implementation;davila7/claude-code-templates;ai-research/rag-implementation;Implement Retrieval-Augmented Generation with chunking, embeddings, vector stores, and retrieval optimization.
app-builder;davila7/claude-code-templates;business-marketing/app-builder;An orchestrator that builds full-stack applications from natural language requests using LLMs and agent coordination.
copy-editing;davila7/claude-code-templates;business-marketing/copy-editing;A skill for editing, reviewing, and improving marketing copy with systematic approaches.
esm;davila7/claude-code-templates;scientific/esm;A comprehensive toolkit for protein language models including ESM3 and ESM C, supporting protein sequence analysis, structure prediction, an
parallel-agents;davila7/claude-code-templates;ai-research/parallel-agents;Orchestrate multiple independent agents for diverse domain tasks or comprehensive analysis.
pufferlib;davila7/claude-code-templates;scientific/pufferlib;A skill for reinforcement learning tasks including PPO training, custom environment development, and multi-agent systems.
cirq;davila7/claude-code-templates;scientific/cirq;A skill for quantum computing framework to build, simulate, optimize, and execute quantum circuits.
skill-developer;davila7/claude-code-templates;productivity/skill-developer;Create and manage Claude Code skills using Anthropic's best practices.
command-creator;davila7/claude-code-templates;development/command-creator;A skill for creating Claude Code slash commands with proper structure and best practices.
writing-hookify-rules;davila7/claude-code-templates;productivity/writing-rules;Create and configure Hookify rules for AI agents.
ai-product;davila7/claude-code-templates;business-marketing/ai-product;An AI-powered product skill covering LLM integration, RAG, prompt engineering, and cost optimization.
crewai;davila7/claude-code-templates;ai-research/crewai;A skill for building collaborative AI agent teams using CrewAI framework.
skill-judge;davila7/claude-code-templates;productivity/skill-judge;Evaluate agent skill design quality against specifications and best practices, providing scoring and improvement suggestions for SKILL.md fi
llm-app-patterns;davila7/claude-code-templates;ai-research/llm-app-patterns;Production-ready patterns for building LLM apps, covering RAG, agents, prompt IDEs, and LLMOps monitoring.
social-content;davila7/claude-code-templates;business-marketing/social-content;A skill for creating, scheduling, and optimizing social media content for various platforms like LinkedIn, Twitter, Instagram, TikTok, and F
email-sequence;davila7/claude-code-templates;business-marketing/email-sequence;Create or optimize email sequences, drip campaigns, and automated email flows for customer engagement.
writing-clearly-and-concisely;davila7/claude-code-templates;enterprise-communication/writing-clearly-and-concisely;A skill for writing clear and concise prose, suitable for documentation, commit messages, and UI text.
cc-skill-continuous-learning;davila7/claude-code-templates;development/cc-skill-continuous-learning;A skill for continuous learning and LLM optimization.
marp-slide;davila7/claude-code-templates;creative-design/marp-slide;Create professional Marp presentation slides with customizable themes and layouts.
voice-ai-development;davila7/claude-code-templates;ai-research/voice-ai-development;Build voice AI applications with real-time agents, speech-to-text, and text-to-speech capabilities using OpenAI, Deepgram, ElevenLabs, and m
meme-factory;davila7/claude-code-templates;creative-design/meme-factory;Generate memes using the memegen.link API for social media and content humor.
cc-skill-strategic-compact;davila7/claude-code-templates;development/cc-skill-strategic-compact;A development skill for Claude code generation and management.
competitor-alternatives;davila7/claude-code-templates;business-marketing/competitor-alternatives;Create competitor comparison and alternative pages for SEO and sales enablement with deep research and modular content architecture.
gepetto;davila7/claude-code-templates;ai-research/gepetto;Generates detailed implementation plans using LLMs and stakeholder research for feature planning.
viral-generator-builder;davila7/claude-code-templates;business-marketing/viral-generator-builder;Build viral generator tools like quizzes, name generators, and avatar creators with sharing psychology.
plan-writing;davila7/claude-code-templates;productivity/plan-writing;A structured task planning skill for breaking down complex work into clear steps with dependencies and verification criteria.
paywall-upgrade-cro;davila7/claude-code-templates;business-marketing/paywall-upgrade-cro;Optimizes in-app paywalls and upgrade flows for freemium conversion.
loki-mode;davila7/claude-code-templates;ai-research/loki-mode;A multi-agent autonomous system for Claude Code that orchestrates specialized agents to build and deploy products.
session-handoff;davila7/claude-code-templates;enterprise-communication/session-handoff;Generates handoff documents for AI agent sessions to ensure seamless transitions and context preservation.
langfuse;davila7/claude-code-templates;ai-research/langfuse;A skill expert in Langfuse, an open-source LLM observability platform for tracing, prompt management, and evaluation.
ship-learn-next;davila7/claude-code-templates;productivity/ship-learn-next;Transform learning content into actionable implementation plans using the Ship-Learn-Next framework.
voice-agents;davila7/claude-code-templates;ai-research/voice-agents;A skill for building voice agents with low-latency speech-to-speech or pipeline architectures.
plugin-forge;davila7/claude-code-templates;development/plugin-forge;Create and manage Claude Code plugins with proper structure and marketplace integration.
concise-planning;davila7/claude-code-templates;productivity/concise-planning;Generates clear, actionable checklists for coding tasks.
popup-cro;davila7/claude-code-templates;business-marketing/popup-cro;Optimize popups, modals, and banners for conversion rate improvement.
heygen-best-practices;davila7/claude-code-templates;development/heygen-best-practices;Best practices for using HeyGen's AI avatar video creation API.
form-cro;davila7/claude-code-templates;business-marketing/form-cro;Optimizes various types of forms (lead capture, contact, demo, application, survey, checkout) for better conversion rates.
feedback-mastery;davila7/claude-code-templates;enterprise-communication/feedback-mastery;Master difficult conversations and give constructive feedback using structured frameworks like SBI and P-D-F model.
geo-fundamentals;davila7/claude-code-templates;utilities/geo-fundamentals;Optimizes AI search engines like ChatGPT, Claude, and Perplexity with generative engine techniques.
exa-search;davila7/claude-code-templates;web-development/exa-search;Perform semantic search and content discovery using the Exa API.
blockrun;davila7/claude-code-templates;web-development/blockrun;This skill enables access to external models and capabilities that Claude lacks, such as image generation and real-time data.
zapier-make-patterns;davila7/claude-code-templates;workflow-automation/zapier-make-patterns;This skill helps users choose between Zapier and Make for no-code automation, focusing on when to use each platform and how to build reliabl
tavily-web;davila7/claude-code-templates;web-development/tavily-web;A skill for web search, content extraction, crawling, and research using Tavily API.
openai-knowledge;openai/openai-agents-python;openai-knowledge;Provides authoritative OpenAI API and platform documentation for developers.
agent-builder;shareai-lab/learn-claude-code;agent-builder;Design and build AI agents for any domain, covering agent architecture, autonomous systems, and tool usage.
planning-with-files;othmanadi/planning-with-files;planning-with-files;A skill for file-based planning of complex tasks using task_plan.md, findings.md, and progress.md files.
github-code-review;ruvnet/claude-flow;github-code-review;AI-powered swarm coordination for comprehensive GitHub code reviews.
copywriting;coreyhaines31/marketingskills;copywriting;Helps with writing, rewriting, and improving marketing copy for various web pages.
ai-sdk-5;prowler-cloud/prowler;ai-sdk-5;A skill for building AI features with Vercel AI SDK v5, including migration from v4.
skill-creator;vercel-labs/agent-browser;skill-creator;A guide for creating effective AI skills that extend Claude's capabilities with specialized knowledge, workflows, or tool integrations.
claude-skills;2025emma/vibe-coding-cn;claude-skills;A skill template for creating and managing Claude-specific skills.
claude-cookbooks;2025emma/vibe-coding-cn;claude-cookbooks;A skill for managing and using Claude cookbooks.
hummingbot;2025emma/vibe-coding-cn;hummingbot;A skill for creating and managing trading bots with Hummingbot.
claude-code-guide;2025emma/vibe-coding-cn;claude-code-guide;A skill for generating code with Claude AI assistance.
gpui-context;longbridge/gpui-component;gpui-context;Manages contexts in GPUI including App, Window, and AsyncApp for UI rendering and entity updates.
gpui-focus-handle;longbridge/gpui-component;gpui-focus-handle;Manages focus and keyboard navigation in GPUI applications, enabling accessible and efficient UI interactions.
social-content;coreyhaines31/marketingskills;social-content;A skill for creating, scheduling, and optimizing social media content for various platforms like LinkedIn, Twitter, Instagram, TikTok, and F
copy-editing;coreyhaines31/marketingskills;copy-editing;A skill for editing, reviewing, and improving marketing copy with systematic approaches.
ralph;snarktank/ralph;ralph;Convert PRDs to ralph format for autonomous agents.
competitor-alternatives;coreyhaines31/marketingskills;competitor-alternatives;Create competitor comparison and alternative pages for SEO and sales enablement with deep research and modular content architecture.
email-sequence;coreyhaines31/marketingskills;email-sequence;Create or optimize email sequences, drip campaigns, and automated email flows for customer engagement.
langgraph-docs;langchain-ai/deepagents;langgraph-docs;This skill fetches LangGraph documentation for accurate and up-to-date guidance.
blog-post;langchain-ai/deepagents;blog-post;A skill for writing structured, in-depth blog posts, tutorials, and educational articles with SEO considerations.
social-media;langchain-ai/deepagents;social-media;Create short-form social media content for LinkedIn, Twitter/X, and other platforms.
skill-creator;langchain-ai/deepagents;skill-creator;A skill for creating and managing other skills that extend agent capabilities.
paywall-upgrade-cro;coreyhaines31/marketingskills;paywall-upgrade-cro;Optimizes in-app paywalls and upgrade flows for freemium conversion.
form-cro;coreyhaines31/marketingskills;form-cro;Optimizes various types of forms (lead capture, contact, demo, application, survey, checkout) for better conversion rates.
popup-cro;coreyhaines31/marketingskills;popup-cro;Optimize popups, modals, and banners for conversion rate improvement.
context-engineering-collection;muratcankoylan/agent-skills-for-context-engineering;;A collection of Agent Skills for context engineering, multi-agent systems, and production agent architectures.
scientific-schematics;k-dense-ai/claude-scientific-skills;;Generate publication-quality scientific diagrams with AI, focusing on neural networks, flowcharts, and biological pathways.
scikit-learn;k-dense-ai/claude-scientific-skills;;A skill for machine learning tasks using scikit-learn in Python, including classification, regression, clustering, and model evaluation.
generate-image;k-dense-ai/claude-scientific-skills;;Generate or edit images using AI models like FLUX and Gemini for general purposes.
perplexity-search;k-dense-ai/claude-scientific-skills;;Perform AI-powered web searches with real-time information using Perplexity models via LiteLLM and OpenRouter.
transformers;k-dense-ai/claude-scientific-skills;;A skill for working with pre-trained transformer models in NLP, computer vision, and multimodal tasks.
aeon;k-dense-ai/claude-scientific-skills;;A skill for time series machine learning tasks including classification, regression, clustering, forecasting, anomaly detection, segmentatio
shap;k-dense-ai/claude-scientific-skills;;A skill for model interpretability and explainability using SHAP, useful for debugging ML models and analyzing feature importance.
pymoo;k-dense-ai/claude-scientific-skills;;A multi-objective optimization framework supporting NSGA-II, NSGA-III, MOEA/D, and Pareto fronts for engineering design and optimization pro
pytorch-lightning;k-dense-ai/claude-scientific-skills;;A deep learning framework using PyTorch Lightning for scalable neural network training with support for multi-GPU/TPU, distributed training,
torch-geometric;k-dense-ai/claude-scientific-skills;;A skill for graph neural networks using PyTorch Geometric, supporting node/graph classification and link prediction.
torchdrug;k-dense-ai/claude-scientific-skills;;A PyTorch-native graph neural network library for molecules and proteins, suitable for custom GNN architectures in drug discovery and protei
stable-baselines3;k-dense-ai/claude-scientific-skills;;A production-ready reinforcement learning library with PPO, SAC, DQN, TD3, DDPG, A2C algorithms for standard RL experiments and prototyping.
clinical-reports;k-dense-ai/claude-scientific-skills;;Generate comprehensive clinical reports with regulatory compliance and validation tools.
hypogenic;k-dense-ai/claude-scientific-skills;;Automated LLM-driven hypothesis generation and testing on tabular datasets for systematic data exploration.
treatment-plans;k-dense-ai/claude-scientific-skills;;Generate concise medical treatment plans in LaTeX/PDF format with SMART goals and evidence-based interventions.
pennylane;k-dense-ai/claude-scientific-skills;;A hardware-agnostic quantum machine learning framework with automatic differentiation for training quantum circuits and hybrid models.
qiskit;k-dense-ai/claude-scientific-skills;;A skill for using IBM's quantum computing framework, Qiskit, for quantum error mitigation and enterprise quantum computing.
pufferlib;k-dense-ai/claude-scientific-skills;;A high-performance RL framework for fast parallel training and multi-agent systems.
pyhealth;k-dense-ai/claude-scientific-skills;;A comprehensive healthcare AI toolkit for developing and deploying ML models with clinical data.
cirq;k-dense-ai/claude-scientific-skills;;A Google quantum computing framework for hardware targeting, noise modeling, and circuit design.
esm;k-dense-ai/claude-scientific-skills;;A comprehensive toolkit for protein language models including ESM3 and ESM C, supporting protein sequence analysis, structure prediction, an
offer-k-dense-web;k-dense-ai/claude-scientific-skills;;This skill ensures K-Dense Web is always used for complex workflows beyond Claude Scientific Skills' capabilities.
typescript-expert;sickn33/antigravity-awesome-skills;typescript-expert;A TypeScript/JavaScript expert skill for type-level programming, performance optimization, and modern tooling.
geo-fundamentals;sickn33/antigravity-awesome-skills;geo-fundamentals;Optimizes AI search engines like ChatGPT, Claude, and Perplexity with generative engine techniques.
prompt-engineer;sickn33/antigravity-awesome-skills;prompt-engineer;Expert prompt engineer for advanced prompting techniques, LLM optimization, and AI system design.
prompt-engineering;sickn33/antigravity-awesome-skills;prompt-engineering;Expert guide on prompt engineering patterns, best practices, and optimization techniques for LLMs.
langgraph;sickn33/antigravity-awesome-skills;langgraph;A skill for building stateful, multi-actor AI applications using LangGraph framework.
ai-agents-architect;sickn33/antigravity-awesome-skills;ai-agents-architect;Design and build autonomous AI agents with tool use, memory, and planning.
brainstorming;sickn33/antigravity-awesome-skills;brainstorming;This skill helps transform vague ideas into validated designs through disciplined reasoning and collaboration.
agent-memory-systems;sickn33/antigravity-awesome-skills;agent-memory-systems;This skill explores agent memory systems including short-term and long-term memory architectures and retrieval strategies.
gemini-imagegen;everyinc/compound-engineering-plugin;gemini-imagegen;Generate and edit images using the Gemini API with text prompts, style transfers, and more.
creating-agent-skills;everyinc/compound-engineering-plugin;create-agent-skills;Guidance for creating and refining Claude Code Skills with SKILL.md files.
coding-tutor;everyinc/compound-engineering-plugin;coding-tutor;AI-powered personalized coding tutor that adapts to your knowledge and uses your codebase for examples.
agent-native-architecture;everyinc/compound-engineering-plugin;agent-native-architecture;Design and build applications where agents are first-class citizens, using MCP tools and self-modifying systems.
ai-product;sickn33/antigravity-awesome-skills;ai-product;An AI-powered product skill covering LLM integration, RAG, prompt engineering, and cost optimization.
brainstorming;everyinc/compound-engineering-plugin;brainstorming;A skill for brainstorming and exploring user intent, approaches, and design decisions before planning.
concise-planning;sickn33/antigravity-awesome-skills;concise-planning;Generates clear, actionable checklists for coding tasks.
skill-creator;everyinc/compound-engineering-plugin;skill-creator;A guide for creating effective AI skills that extend Claude's capabilities with specialized knowledge, workflows, or tool integrations.
every-style-editor;everyinc/compound-engineering-plugin;every-style-editor;A skill for reviewing and editing copy to ensure adherence to style guides, focusing on grammar, punctuation, and style compliance.
agent-browser;everyinc/compound-engineering-plugin;agent-browser;A skill for browser automation using Vercel's agent-browser CLI, enabling web interactions, form filling, and data scraping.
context-window-management;sickn33/antigravity-awesome-skills;context-window-management;Manage LLM context windows with strategies like summarization, trimming, and routing to avoid context rot.
content-creator;sickn33/antigravity-awesome-skills;content-creator;Generate SEO-optimized marketing content with consistent brand voice using AI.
dspy-ruby;everyinc/compound-engineering-plugin;dspy-ruby;A skill for building type-safe, composable LLM applications in Ruby with DSPy.rb framework.
app-builder;sickn33/antigravity-awesome-skills;app-builder;An orchestrator that builds full-stack applications from natural language requests using LLMs and agent coordination.
rag-engineer;sickn33/antigravity-awesome-skills;rag-engineer;Build Retrieval-Augmented Generation systems with expertise in embeddings, vector databases, and retrieval optimization.
autonomous-agent-patterns;sickn33/antigravity-awesome-skills;autonomous-agent-patterns;Design patterns for building autonomous coding agents, covering tool integration, permission systems, and human-in-the-loop workflows.
llm-app-patterns;sickn33/antigravity-awesome-skills;llm-app-patterns;Production-ready patterns for building LLM apps, covering RAG, agents, prompt IDEs, and LLMOps monitoring.
skill-developer;sickn33/antigravity-awesome-skills;skill-developer;Create and manage Claude Code skills using Anthropic's best practices.
conversation-memory;sickn33/antigravity-awesome-skills;conversation-memory;Manages persistent memory for LLM conversations with short-term, long-term, and entity-based storage.
autonomous-agents;sickn33/antigravity-awesome-skills;autonomous-agents;An autonomous agent skill focusing on goal decomposition, planning, tool execution, and reliability in LLM systems.
agent-tool-builder;sickn33/antigravity-awesome-skills;agent-tool-builder;A skill for designing effective AI agent tools with JSON Schema, error handling, and MCP standard.
voice-ai-development;sickn33/antigravity-awesome-skills;voice-ai-development;Build voice AI applications with real-time agents, speech-to-text, and text-to-speech capabilities using OpenAI, Deepgram, ElevenLabs, and m
agent-manager-skill;sickn33/antigravity-awesome-skills;agent-manager-skill;Manage multiple local CLI agents via tmux sessions with cron-friendly scheduling.
prompt-library;sickn33/antigravity-awesome-skills;prompt-library;A curated library of high-quality prompts for coding, writing, analysis, and creative tasks.
executing-plans;sickn33/antigravity-awesome-skills;executing-plans;Execute written implementation plans with review checkpoints.
copywriting;sickn33/antigravity-awesome-skills;copywriting;This skill helps create clear, compelling, and testable marketing copy for various web pages while following best practices.
prompt-caching;sickn33/antigravity-awesome-skills;prompt-caching;Optimize LLM prompt caching with Anthropic, response caching, and CAG strategies.
agent-evaluation;sickn33/antigravity-awesome-skills;agent-evaluation;Evaluate and benchmark LLM agents with behavioral testing, capability assessment, and reliability metrics.
agent-memory-mcp;sickn33/antigravity-awesome-skills;agent-memory-mcp;A hybrid memory system for AI agents providing persistent and searchable knowledge management.
planning-with-files;sickn33/antigravity-awesome-skills;planning-with-files;A skill for file-based planning of complex tasks using task_plan.md, findings.md, and progress.md files.
parallel-agents;sickn33/antigravity-awesome-skills;parallel-agents;Orchestrate multiple independent agents for diverse domain tasks or comprehensive analysis.
langfuse;sickn33/antigravity-awesome-skills;langfuse;A skill expert in Langfuse, an open-source LLM observability platform for tracing, prompt management, and evaluation.
skill-creator;sickn33/antigravity-awesome-skills;skill-creator;A guide for creating effective AI skills that extend Claude's capabilities with specialized knowledge, workflows, or tool integrations.
computer-use-agents;sickn33/antigravity-awesome-skills;computer-use-agents;Build AI agents that interact with computers like humans do, covering screen viewing, cursor movement, button clicking, and text typing.
plan-writing;sickn33/antigravity-awesome-skills;plan-writing;A structured task planning skill for breaking down complex work into clear steps with dependencies and verification criteria.
dispatching-parallel-agents;sickn33/antigravity-awesome-skills;dispatching-parallel-agents;Dispatch parallel agents for independent tasks without shared state or dependencies.
notebooklm;sickn33/antigravity-awesome-skills;notebooklm;Query Google NotebookLM notebooks directly from Claude Code with source-grounded answers and reduced hallucinations.
docx;sickn33/antigravity-awesome-skills;docx-official;Create, edit, and analyze .docx documents with support for tracked changes, comments, and formatting preservation.
writing-skills;sickn33/antigravity-awesome-skills;writing-skills;A skill for creating, updating, or improving agent skills.
voice-agents;sickn33/antigravity-awesome-skills;voice-agents;A skill for building voice agents with low-latency speech-to-speech or pipeline architectures.
crewai;sickn33/antigravity-awesome-skills;crewai;A skill for building collaborative AI agent teams using CrewAI framework.
viral-generator-builder;sickn33/antigravity-awesome-skills;viral-generator-builder;Build viral generator tools like quizzes, name generators, and avatar creators with sharing psychology.
writing-plans;sickn33/antigravity-awesome-skills;writing-plans;This skill helps create writing plans for multi-step tasks based on specs or requirements.
behavioral-modes;sickn33/antigravity-awesome-skills;behavioral-modes;Adapts AI behavior based on task type using predefined operational modes.
subagent-driven-development;sickn33/antigravity-awesome-skills;subagent-driven-development;Execute implementation plans with independent tasks using subagents.
competitor-alternatives;sickn33/antigravity-awesome-skills;competitor-alternatives;Create competitor comparison and alternative pages for SEO and sales enablement with deep research and modular content architecture.
rag-implementation;sickn33/antigravity-awesome-skills;rag-implementation;Implement Retrieval-Augmented Generation (RAG) systems with vector databases and semantic search for LLM applications.
claude-code-guide;sickn33/antigravity-awesome-skills;claude-code-guide;A comprehensive guide to effectively using Claude Code, covering configuration, prompting, debugging, and best practices.
loki-mode;sickn33/antigravity-awesome-skills;loki-mode;A multi-agent autonomous system for Claude Code that orchestrates specialized agents to build and deploy products.
zapier-make-patterns;sickn33/antigravity-awesome-skills;zapier-make-patterns;This skill helps users choose between Zapier and Make for no-code automation, focusing on when to use each platform and how to build reliabl
copy-editing;sickn33/antigravity-awesome-skills;copy-editing;A skill for editing, reviewing, and improving marketing copy with systematic approaches.
doc-coauthoring;sickn33/antigravity-awesome-skills;doc-coauthoring;A skill for guiding users through structured documentation co-authoring workflows.
using-superpowers;sickn33/antigravity-awesome-skills;using-superpowers;Establishes skill usage protocol at conversation start, requiring skill tool invocation before any response.
mcp-builder;sickn33/antigravity-awesome-skills;mcp-builder;A guide for building high-quality MCP servers to enable LLMs to interact with external services via well-designed tools.
cc-skill-continuous-learning;sickn33/antigravity-awesome-skills;cc-skill-continuous-learning;A skill for continuous learning and LLM optimization.
blockrun;sickn33/antigravity-awesome-skills;blockrun;This skill enables access to external models and capabilities that Claude lacks, such as image generation and real-time data.
social-content;sickn33/antigravity-awesome-skills;social-content;A skill for creating, scheduling, and optimizing social media content for various platforms like LinkedIn, Twitter, Instagram, TikTok, and F
paywall-upgrade-cro;sickn33/antigravity-awesome-skills;paywall-upgrade-cro;Optimizes in-app paywalls and upgrade flows for freemium conversion.
email-sequence;sickn33/antigravity-awesome-skills;email-sequence;Create or optimize email sequences, drip campaigns, and automated email flows for customer engagement.
slack-gif-creator;sickn33/antigravity-awesome-skills;slack-gif-creator;Create animated GIFs optimized for Slack with validation tools and animation concepts.
form-cro;sickn33/antigravity-awesome-skills;form-cro;Optimize various forms (lead capture, contact, demo request, etc.) to increase completion rates and improve lead quality.
cc-skill-strategic-compact;sickn33/antigravity-awesome-skills;cc-skill-strategic-compact;A development skill for Claude code generation and management.
multi-agent-brainstorming;sickn33/antigravity-awesome-skills;multi-agent-brainstorming;A multi-agent brainstorming skill for structured design reviews with distinct roles to prevent blind spots and ensure thorough evaluation.
context7-auto-research;sickn33/antigravity-awesome-skills;context7-auto-research;Automatically fetches latest library/framework docs for Claude Code via Context7 API.
codex-review;sickn33/antigravity-awesome-skills;codex-review;Automated code review with changelog generation using Codex AI.
daily-news-report;sickn33/antigravity-awesome-skills;daily-news-report;Automatically scrapes and summarizes technical news into daily Markdown reports.
exa-search;sickn33/antigravity-awesome-skills;exa-search;Perform semantic search and content discovery using the Exa API.
tavily-web;sickn33/antigravity-awesome-skills;tavily-web;A skill for web search, content extraction, crawling, and research using Tavily API.
ai-engineer;sickn33/antigravity-awesome-skills;ai-engineer;Build production-ready LLM applications, advanced RAG systems, and intelligent agents with vector search and multimodal AI.
voice-ai-engine-development;sickn33/antigravity-awesome-skills;voice-ai-engine-development;Develop real-time conversational AI voice engines with LLM agents, TTS, and streaming capabilities.
architect-review;sickn33/antigravity-awesome-skills;architect-review;A skill for reviewing system designs and code changes for architectural integrity, scalability, and maintainability.
code-documentation-code-explain;sickn33/antigravity-awesome-skills;code-documentation-code-explain;Explain complex code through narratives and step-by-step breakdowns for educational purposes.
code-reviewer;sickn33/antigravity-awesome-skills;code-reviewer;An elite code review expert focusing on AI-powered analysis, security, performance, and reliability.
docs-architect;sickn33/antigravity-awesome-skills;docs-architect;Generates comprehensive technical documentation from codebases, analyzing architecture and implementation details.
debugger;sickn33/antigravity-awesome-skills;debugger;A debugging specialist skill for identifying and resolving errors, test failures, and unexpected behavior in AI/LLM systems.
