# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
amazon-working-backwards;robdefeo/agent-skills;amazon-working-backwards;Guide the Amazon Working Backwards process from the 5 Questions through to a full PR-FAQ document. Use when the user wants to (1) draft answers to the Amazon 5 Questions for a proposal or idea, (2) refine or critique existing 5Q answers, (3) verify and challenge 5Q answers with probing questions, (4) generate a PR-FAQ document from 5Q answers, (5) review or critique an existing PR-FAQ against Amazon standards, or (6) clarify any element of the 5Q or PR-FAQ process. Triggers include mentions of "5 questions," "PR-FAQ," "PRFAQ," "working backwards," "press release FAQ," Amazon-style proposals, or requests to write/review product proposals in Amazon format.
revealjs;ryanbbrown/revealjs-skill;revealjs;Create polished, professional reveal.js presentations. Use when the user asks to create slides, a presentation, a deck, or a slideshow. Supports themes, multi-column layouts, code highlighting, animations, speaker notes, and custom styling. Generates HTML + CSS with no build step required.
agent-tui;pproenca/agent-tui;agent-tui;Automate terminal UI (TUI) apps with agent-tui for testing, inspection, demos, and scripted interactions. Use when automating CLI/TUI flows, regression testing terminal apps, verifying interactive behavior, or extracting structured text from terminal UIs. Also use when asked what agent-tui is, how it works, or to demo it. Do not use for web browsers, GUI apps, or non-terminal interfaces.
cryptography;melodic-software/claude-code-plugins;cryptography;Comprehensive cryptography guidance covering encryption algorithms, password hashing, TLS configuration, key management, and post-quantum considerations. Use when implementing encryption, choosing hashing algorithms, configuring TLS/SSL, managing cryptographic keys, or reviewing cryptographic implementations.
modular-architecture;melodic-software/claude-code-plugins;modular-architecture;Module organization patterns including ports and adapters (hexagonal), module communication, and data isolation. Use when structuring modular monoliths, defining module boundaries, setting up inter-module communication, or isolating database contexts. Includes MediatR patterns for internal events.
jk;avivsinai/jenkins-cli;jk;Jenkins CLI for controllers. Use when users need to manage jobs, pipelines, runs, logs, artifacts, credentials, nodes, or queues in Jenkins. Triggers include "jenkins", "jk", "pipeline", "build", "run logs", "job list", "jenkins credentials", "jenkins node".
skill-linter;majesticlabs-dev/majestic-marketplace;skill-linter;Validate skills against agentskills.io specification. Use when adding new skills to the marketplace, reviewing skill PRs, checking skill compliance, or running quality gates on skills. Validates frontmatter fields (name, description, compatibility, metadata, allowed-tools), directory naming, line limits, and structure.
workflow-enforcement;rysweet/amplihack;workflow-enforcement;Workflow step compliance guidance with mandatory step reminders and visual progress tracking. Reminds Claude to complete all workflow steps before PR creation.
mcp-manager;rysweet/amplihack;mcp-manager;Conversational interface for managing MCP (Model Context Protocol) server configurations in Claude Code
futurist-analyst;rysweet/amplihack;futurist-analyst;Analyzes events through futures lens using scenario planning, trend analysis, weak signals, drivers of change, and forecasting methods (exploratory, normative, backcasting). Provides insights on possible futures, emerging trends, disruptive forces, strategic foresight, and alternative scenarios. Use when: Strategic planning, emerging trends, technology assessment, long-term planning, uncertainty navigation. Evaluates: Trends, weak signals, drivers of change, plausible futures, strategic options, uncertainty ranges.
epidemiologist-analyst;rysweet/amplihack;epidemiologist-analyst;Analyzes disease patterns and health events through epidemiological lens using surveillance systems, outbreak investigation methods, and disease modeling frameworks. Provides insights on disease spread, risk factors, prevention strategies, and public health interventions. Use when: Disease outbreaks, health policy evaluation, risk assessment, intervention planning. Evaluates: Transmission dynamics, risk factors, causality, population health impact, intervention effectiveness.
model-evaluation-benchmark;rysweet/amplihack;model-evaluation-benchmark;Automated reproduction of comprehensive model evaluation benchmarks following the Benchmark Suite V3. Auto-activates for model benchmarking, comparison evaluation, or performance testing between AI models.
skill-builder;rysweet/amplihack;skill-builder;Creates, refines, and validates Claude Code skills following amplihack philosophy and official best practices. Automatically activates when building, creating, generating, or designing new skills.
dynamic-debugger;rysweet/amplihack;dynamic-debugger;Interactive debugging via DAP-MCP for multiple languages with natural language commands
session-replay;rysweet/amplihack;session-replay;Analyze claude-trace JSONL files for session health, patterns, and actionable insights. Use when debugging session issues, understanding token usage, or identifying failure patterns.
lsp-setup;rysweet/amplihack;lsp-setup;Auto-discovers and configures Language Server Protocol (LSP) servers for your project's languages
meeting-synthesizer;rysweet/amplihack;meeting-synthesizer;Processes meeting notes or transcripts to extract structured information. Use after meetings to quickly generate action items, capture decisions, and create follow-up tasks. Extracts: action items with owners, decisions made, key discussion points, follow-up tasks with priorities.
docx;rysweet/amplihack;docx;Create, edit, and analyze Word documents with tracked changes support
context-management;rysweet/amplihack;context-management;Proactive context window management via token monitoring, intelligent extraction, and selective rehydration. Features predictive budget monitoring, context health indicators, and priority-based retention. Use when approaching token limits or needing to preserve essential context. Complements /transcripts and PreCompact hook with proactive optimization.
ultrathink-orchestrator;rysweet/amplihack;ultrathink-orchestrator;Auto-invokes ultrathink workflow for any work request (default orchestrator)
consensus-voting;rysweet/amplihack;consensus-voting;Multi-agent consensus voting with domain-weighted expertise for critical decisions requiring structured validation
goal-seeking-agent-pattern;rysweet/amplihack;goal-seeking-agent-pattern;Guides architects on when and how to use goal-seeking agents as a design pattern. This skill helps evaluate whether autonomous agents are appropriate for a given problem, how to structure their objectives, integrate with goal_agent_generator, and reference real amplihack examples like AKS SRE automation, CI diagnostics, pre-commit workflows, and fix-agent pattern matching.
gemini-blog;sgcarstrends/sgcarstrends;gemini-blog;Configure or debug LLM blog post generation using Vercel AI SDK and Google Gemini. Use when updating blog generation prompts, fixing AI integration issues, modifying content generation logic, or working with structured output schemas.
inertia-rails-best-practices;cole-robertson/inertia-rails-skills;inertia-rails-best-practices;Comprehensive best practices for Inertia Rails development. Use when writing, reviewing, or refactoring Inertia.js Rails applications with React, Vue, or Svelte frontends. Covers server-side setup, props management, forms, navigation, performance, security, and testing patterns.
domain-management;sgcarstrends/sgcarstrends;domain-management;Configure domain routing and DNS for sgcarstrends.com. Use when adding new services, updating domain patterns, or debugging DNS issues.
code-review;sgcarstrends/sgcarstrends;code-review;Perform automated code reviews checking for security vulnerabilities, performance issues, and code quality. Use before creating PRs, when reviewing complex changes, checking for security issues, or identifying performance problems.
data-seeding;sgcarstrends/sgcarstrends;data-seeding;Create or update database seed scripts for development and testing environments. Use when setting up test data, initializing development databases, creating demo environments, resetting to known state, or generating realistic sample data.
readme-updates;sgcarstrends/sgcarstrends;readme-updates;Maintain README files with setup instructions, features, tech stack, and usage examples. Use when updating project documentation, adding new features, improving onboarding, or creating READMEs for new packages.
component-docs;sgcarstrends/sgcarstrends;component-docs;Generate or update component documentation with usage examples, props tables, and Storybook stories. Use when documenting new components, creating usage examples, or setting up Storybook stories.
deployment-rollback;sgcarstrends/sgcarstrends;deployment-rollback;Rollback failed deployments, restore previous versions, and handle deployment emergencies. Use when deployments fail, critical bugs are discovered in production, performance degrades after deployment, or emergency recovery is needed.
obsidian;julianobarbosa/claude-code-skills;obsidian-skill;Guide for implementing Obsidian knowledge management - vault operations, plugin development, URI scheme automation, markdown extensions, and Local REST API integration. Use when working with Obsidian vaults, creating plugins, automating note workflows, querying notes via API, or implementing knowledge graph features.
typst-writer;ypares/agent-skills;;Write correct and idiomatic Typst code for document typesetting. Use when creating or editing Typst (.typ) files, working with Typst markup, or answering questions about Typst syntax and features. Focuses on avoiding common syntax confusion (arrays vs content blocks, proper function definitions, state management).
argocd-cluster-bootstrapping;julianobarbosa/claude-code-skills;argocd-cluster-bootstrapping-skill;Complete ArgoCD cluster bootstrapping skill for multi-repository GitOps environments. Use when provisioning new Kubernetes clusters, registering clusters with ArgoCD, configuring ApplicationSets, setting up cluster secrets, or troubleshooting cluster connectivity issues.
writing-python;julianobarbosa/claude-code-skills;writing-python-skill;Idiomatic Python 3.14+ development. Use when writing Python code, CLI tools, scripts, or services. Emphasizes stdlib, type hints, uv/ruff toolchain, and minimal dependencies.
researching-web;julianobarbosa/claude-code-skills;researching-web-skill;Search the web using Perplexity AI. Use when needing to search, look up, research, find current information, best practices, compare technologies, or answer factual questions about tools and libraries.
azure-devops-skill;julianobarbosa/claude-code-skills;azure-devops-skill;Comprehensive Azure DevOps REST API skill for work items, pipelines, repos, test plans, wikis, and search operations via MCP tools and direct API calls
gitops-principles-skill;julianobarbosa/claude-code-skills;gitops-principles-skill;Comprehensive GitOps methodology and principles skill for cloud-native operations. Use when (1) Designing GitOps architecture for Kubernetes deployments, (2) Implementing declarative infrastructure with Git as single source of truth, (3) Setting up continuous deployment pipelines with ArgoCD/Flux/Kargo, (4) Establishing branching strategies and repository structures, (5) Troubleshooting drift, sync failures, or reconciliation issues, (6) Evaluating GitOps tooling decisions, (7) Teaching or explaining GitOps concepts and best practices, (8) Deploying ArgoCD on Azure Arc-enabled Kubernetes or AKS with workload identity. Covers the 4 pillars of GitOps (OpenGitOps), patterns, anti-patterns, tooling ecosystem, Azure Arc integration, and operational guidance.
cloudflare-dns;julianobarbosa/claude-code-skills;cloudflare-dns-skill;Comprehensive guide for managing Cloudflare DNS with Azure integration. Use when configuring Cloudflare as authoritative DNS provider for Azure-hosted applications, managing DNS records via API, setting up API tokens, configuring proxy settings, troubleshooting DNS issues, implementing DNS security best practices, or integrating External-DNS with Cloudflare for Kubernetes workloads.
ascii-diagram-validator;terrylica/cc-skills;ascii-diagram-validator;Validate ASCII diagram alignment in markdown. TRIGGERS - diagram alignment, ASCII art, box-drawing diagrams.
ui-design-aesthetics;nickcrew/claude-ctx-plugin;ui-design-aesthetics;Generates high-quality, non-generic UI designs with a focus on performance, progressive disclosure, and distinctive aesthetics.
game-concept-advisor;ccalebcarter/purria-skills;;
sherpa;simota/agent-skills;;複雑タスク（Epic）を15分以内のAtomic Stepに分解するワークフローガイド。進捗追跡、脱線防止、リスク評価、適時コミット提案を管理。複雑なタスク分解が必要な時に使用。
kubernetes-deployment-patterns;nickcrew/claude-ctx-plugin;kubernetes-deployment-patterns;Kubernetes deployment strategies and workload patterns for production-grade applications. Use when deploying to Kubernetes, implementing rollout strategies, or designing cloud-native application architectures.
linux-server-expert;duck4nh/antigravity-kit;linux-server-expert;Linux server administration expert. Ubuntu/Debian, Nginx, Apache, SSL, firewall, systemd, server hardening. Use for server setup and config.
ctf-osint;ljagiello/ctf-skills;;Open Source Intelligence techniques for CTF challenges. Use when gathering information from public sources, social media, geolocation, DNS records, username enumeration, reverse image search, Google dorking, Wayback Machine, Tor relays, FEC filings, or identifying unknown data like hashes and coordinates.
eve-agent-native-design;incept5/eve-skillpacks;;Design agent-native applications on Eve Horizon. Apply parity, granularity, composability, and emergent capability principles to make apps that agents can build, operate, and extend naturally.
github-refactor;smithery/ai;;
event-driven-architecture;nickcrew/claude-ctx-plugin;event-driven-architecture;Event-driven architecture patterns with event sourcing, CQRS, and message-driven communication. Use when designing distributed systems, microservices communication, or systems requiring eventual consistency and scalability.
agentic-workflow-guide;aktsmm/agent-skills;;Create, review, and update Prompt and agents and workflows. Covers 5 workflow patterns, agent delegation, Handoffs, Context Engineering. Use for any .agent.md file work or multi-agent system design. Triggers on 'agent workflow', 'create agent', 'ワークフロー設計'.
paper-analyzer;zsyggg/paper-craft-skills;paper-analyzer;将学术论文转化为深度技术文章，支持多种写作风格选择。 使用 MinerU Cloud API 高精度解析 PDF，自动提取图片、表格、公式。 可选公式讲解、GitHub 代码分析，生成 Markdown 和 HTML 格式。
nextjs-shadcn;laguagu/claude-code-nextjs-skills;nextjs-shadcn;Creates Next.js 16 frontends with shadcn/ui. Use when building React UIs, components, pages, or applications with shadcn, Tailwind, or modern frontend patterns.
game-systems-doc;ccalebcarter/purria-skills;;
prd-master;majiayu000/claude-arsenal;prd-master;PRD writing and product definition expert. Use when writing PRDs, user stories, acceptance criteria, or prioritizing features. Covers RICE/MoSCoW frameworks, agile requirements, and specification best practices.
eve-web-ui-testing-agent-browser;incept5/eve-skillpacks;;Web UI testing and browser automation with Vercel agent-browser. Use when tasks require opening pages, interacting with forms, validating UI flows, taking screenshots, extracting page data, or running repeatable browser-based checks locally or in CI.
tavily-search;veithly/tavily-search;tavily-search;Tavily AI search API - Optimized search for AI agents. Use when searching the web for current information, news, facts, or any task requiring real-time data.
growth;simota/agent-skills;;SEO（meta/OGP/JSON-LD/見出し階層）、SMO（SNSシェア表示）、CRO（CTA改善/フォーム最適化/離脱防止）の3軸で成長を支援。検索順位向上、コンバージョン改善が必要な時に使用。
openclaw-watchdog;abdullah4ai/openclaw-watchdog;;Self-healing monitoring system for OpenClaw gateway. Auto-detects failures, fixes crashes, and sends Telegram alerts.
parallel-web-extract;parallel-web/parallel-agent-skills;parallel-web-extract;URL content extraction. Use for fetching any URL - webpages, articles, PDFs, JavaScript-heavy sites. Token-efficient: runs in forked context. Prefer over built-in WebFetch.
casino-math-balancer;ccalebcarter/purria-skills;;
wechat-publisher;steelan9199/wechat-publisher;wechat-publisher;将本地 Markdown 文章发布到微信公众号草稿箱。当用户提到发布文章到公众号、上传 markdown 到微信公众号、或需要将本地文章同步到微信公众号时使用此技能。
aiken-smart-contracts;flux-point-studios/cardano-agent-skills;aiken-smart-contracts;Aiken workflows: validators, building, blueprints, .plutus generation. Safe guidance for smart contract development.
altinity-expert-clickhouse-dictionaries;altinity/skills;main/altinity-expert-clickhouse/skills/altinity-expert-clickhouse-dictionaries;Analyze ClickHouse external dictionaries including configuration, memory usage, reload status, and performance. Use for dictionary issues and load failures.
jujutsu;knoopx/pi;jujutsu;Manages version control with Jujutsu (jj), including rebasing, conflict resolution, and Git interop. Use when tracking changes, navigating history, squashing/splitting commits, or pushing to Git remotes.
endurance-coach;shiv19/endurance-coach-skill;;Create personalized triathlon, marathon, and ultra-endurance training plans. Use when athletes ask for training plans, workout schedules, race preparation, or coaching advice. Can sync with Strava to analyze training history, or work from manually provided fitness data. Generates periodized plans with sport-specific workouts, zones, and race-day strategies.
ucp;vercel-labs/agentic-commerce-skills;;Expert-level implementation assistant for the Universal Commerce Protocol (UCP). Provides comprehensive tooling for adding UCP support to Next.js ecommerce codebases — from initial consultation through full implementation, testing, and validation.
elasticsearch-expert;personamanagmentlayer/pcl;;Expert-level Elasticsearch, search, ELK stack, and full-text search
ddgr;ysm-dev/ddgr-skill;;Search the web using DuckDuckGo via the ddgr CLI tool. Use when the user asks to search the web, look something up online, find information on the internet, get instant answers, or needs current/real-time data. Also use for DuckDuckGo Bang searches (e.g., "!w" for Wikipedia, "!so" for StackOverflow).
postgresql;itechmeat/llm-code;postgresql;PostgreSQL best practices: multi-tenancy with RLS, schema design, Alembic migrations, async SQLAlchemy, and query optimization.
gemini-image-generator;ccalebcarter/purria-skills;;
pencil-design;chiroro-jr/pencil-design-skill;;Design UIs in Pencil (.pen files) and generate production code from them. Use when working with .pen files, designing screens or components in Pencil, or generating code from Pencil designs. Triggers on tasks involving Pencil, .pen files, design-to-code workflows, or UI design with the Pencil MCP tools.
websearch-deep;thomasholknielsen/claude-code-config;websearch-deep;ChatGPT-style deep research strategy with problem decomposition, multi-query generation (3-5 variations per sub-question), evidence synthesis with source ranking, numbered citations, and iterative refinement. Use for complex architecture decisions, multi-domain synthesis, strategic comparisons, technology selection. Keywords: architecture, integration, best practices, strategy, recommendations, comparison.
geolocation-skill;carlheath/ogmios;geolocation-skill;Systematic visual geolocation reasoning from images.  [VAD] Analyzes photos, street views, or satellite imagery to determine location. Uses visual clue extraction, hypothesis formation, and web verification.  [NÄR] Use when: geolocate, identify location, where is this, find this place, geographic analysis, location from image, OSINT geolocation  [EXPERTISE] Visual analysis, geographic indicators, verification strategies
ideation;nbbaier/agent-skills;ideation;Guides structured ideation through Socratic questioning to explore problems, opportunities, and solutions. Use when brainstorming features, exploring use cases, or thinking through new ideas.
twilio-phone;agentiveau/myagentive;twilio-phone;Make phone calls with natural AI voices (ElevenLabs) and send SMS using Twilio CLI. Use this skill when the user wants to make a phone call, send a text message, or use AI-generated voice for calls. Requires Twilio CLI authenticated and ElevenLabs API key.
python-scientific-computing;vamseeachanta/workspace-hub;data/scientific/python-scientific-computing;Python for engineering analysis, numerical computing, and scientific workflows using NumPy, SciPy, SymPy
angular-best-practices-primeng;alfredoperez/angular-best-practices;angular-best-practices-primeng;PrimeNG best practices for Angular. Covers tree-shaking imports, lazy-loaded tables, and the Aura/Lara theme system with design tokens. Activates when working with primeng components. Install alongside angular-best-practices for full coverage.
apply;dataeq/go-people-skills;apply;Apply to Good Outcomes through an interactive semantic challenge. Use when a candidate wants to apply for AI-Assisted Full Stack Engineer or AI Engineer - ML & Classification Systems roles. Guides through gathering info, solving an embedding-based puzzle, and submitting the application.
social-media-api-best-practices;getlate-dev/social-media-api-best-practices;;Best practices for integrating social media APIs (Instagram, TikTok, YouTube, Twitter/X, LinkedIn, Facebook, Threads, Pinterest, Bluesky, Snapchat, Google Business, Reddit, Telegram). Covers OAuth, AT Protocol, rate limiting, media uploads, encryption, and error handling. Use when building social media integrations, scheduling systems, or debugging platform API issues.
btc-momentum-analyzer;druidss/macd;btc-momentum-analyzer;使用自定义动能理论分析 BTC 市场，多时间级别嵌套分析（2日线/1日/12h/6h/4h/2h/1h/30min），识别上涨线段、下跌线段、分立调控、单位调整周期、连续跳空背离、黄白线背离，生成包含详细属性判断的动能报告和交易信号。当用户询问 BTC 动能、线段状态、MACD 分析、周期判断、背离检测时自动激活。
fast-io;mediafire/fastio-skills;;Workspaces for agentic teams. Complete agent guide with all 14 consolidated tools using action-based routing — parameters, workflows, ID formats, and constraints. Use this skill when agents need shared workspaces to collaborate with other agents and humans, create branded shares (Send/Receive/Exchange), or query documents using built-in AI. Supports ownership transfer to humans, workspace management, and real-time collaboration. Free agent plan with 50 GB storage and 5,000 monthly credits.
github-kb;lecion/github-kb;;Explore, research, and learn GitHub open source projects. Use when users want to understand implementation details, technical solutions, or track trending repositories. Clone repos and analyze source code based on user questions. Manage a local knowledge base with CLAUDE.md index.
ux-specification;abhsin/designskills;;Translate PRDs into detailed UX specifications including user flows, screen descriptions, components, and interaction patterns. Use when a user has a PRD and needs to define the concrete UI/UX before generating development prompts. Bridges product requirements to implementation details.
n8n-mcp-orchestrator;manutej/crush-mcp-server;n8n-mcp-orchestrator;Expert MCP (Model Context Protocol) orchestration with n8n workflow automation. Master bidirectional MCP integration, expose n8n workflows as AI agent tools, consume MCP servers in workflows, build agentic systems, orchestrate multi-agent workflows, and create production-ready AI-powered automation pipelines with Claude Code integration.
curriculum-design;pauljbernard/content;curriculum-design;Write measurable learning objectives using Bloom's Taxonomy and design curriculum architecture with scope, sequence, and assessment blueprints. Use when creating learning objectives, designing unit structure, or planning curriculum flow. Activates on "write learning objectives", "design curriculum", "create scope and sequence", or "Bloom's taxonomy objectives".
prediction-arbitrage-scout;velcrafting/codex-skills;prediction-arb;Scout price discrepancies between Polymarket and Kalshi for discovery and comparison. Read-only, no execution.
aws-cli;oldwinter/skills;main/devops-skills/aws-cli;This skill should be used when users need to interact with AWS services via CLI. It covers all AWS services including EC2, ECS, EKS, Lambda, S3, RDS, DynamoDB, VPC, Route53, CloudFront, Bedrock, Support, Billing, and more. Supports querying, creating, modifying, deleting resources, monitoring, debugging, and cost analysis. Triggers on requests mentioning AWS, cloud resources, or specific AWS service names.
angular-best-practices-signalstore;alfredoperez/angular-best-practices;angular-best-practices-signalstore;NgRx SignalStore best practices for Angular. Covers shared state, computed state, entity management, and RxJS integration with rxMethod. Activates when working with @ngrx/signals and @ngrx/signals/entities. Install alongside angular-best-practices for full coverage.
awwwards-animations;devmartinese/awwwards-animations-skill;;Professional React animation skill for creating Awwwards/FWA-level animations using GSAP (useGSAP), Motion (Framer Motion), Anime.js, and Lenis. Use when building premium scroll experiences, custom cursors, page transitions, text animations, parallax effects, micro-interactions, or any animation that needs to be 60fps and award-worthy. Triggers on requests for smooth scroll, ScrollTrigger, magnetic effects, reveal animations, horizontal scroll, pin sections, stagger effects, useScroll, useTransform, integration with Three.js/WebGL, algorithmic art, mathematical art, generative art, fractals, L-systems, flow fields, strange attractors, sacred geometry, geometric puzzles, Dudeney dissections, tangram, tessellations, Penrose tiles, kinetic typography, glitch effects, text explosion, morphing text, circular text, brutalist design, minimalist animation, neo-brutalism, or design philosophy mixing. React-first approach with proper cleanup and hooks.
copywriting;alexwelcing/copy;copywriting;Generate conversion-focused copy for marketing pages, ads, and campaigns
workos;workos/skills;main/skills/workos;Identify which WorkOS skill to load based on the user's task — covers AuthKit, SSO, RBAC, migrations, and all API references.
ziwei-doushu;wolke/ziwei-doushu;;紫微斗數 (Zi Wei Dou Shu / Purple Star Astrology) divination skill. Use when users request astrolabe chart analysis, fortune telling based on birth date/time, or Chinese star astrology. Triggers on: 紫微斗數, 紫微, 斗數, 命盤, 排盤, 星盤, 十二宮, 命宮, 四化, 大限, 流年, ziwei, purple star, astrolabe.
wshobson-api-design-principles;smithery/ai;;
workos-authkit-nextjs;workos/skills;main/skills/workos-authkit-nextjs;Integrate WorkOS AuthKit with Next.js App Router (13+). Server-side rendering required.
python-telegram-bot;genius-cai/finance-ai;python-telegram-bot;python-telegram-bot library for building Telegram bots. Use for handlers, callbacks, inline keyboards, conversations, and bot commands.
readiness;viktor-silakov/readiness;readiness;Evaluate repository readiness for AI agents. Analyzes 81 criteria across 8 pillars, assigns maturity level 1-5, generates visual report.
unsplash;cevatkerim/skills;main/skills/unsplash;Search and fetch photos from Unsplash with proper attribution. Use when users need images for content, want photos by keyword, need random images for variety, or ask for stock photos. Automatically provides attribution required by Unsplash guidelines.
