# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
web-quality-audit;addyosmani/web-quality-skills;web-quality-audit;Perform comprehensive web quality audits including performance, accessibility, SEO, and best practices.
accessibility;addyosmani/web-quality-skills;accessibility;Audit and improve web accessibility per WCAG 2.1 guidelines.
elysiajs;elysiajs/skills;main/elysia;Create backend services using ElysiaJS, a type-safe and high-performance framework.
fastapi;jezweb/claude-skills;fastapi;Create Python APIs with FastAPI, Pydantic v2, and SQLAlchemy 2.0 async.
hono-routing;jezweb/claude-skills;hono-routing;Build type-safe APIs with Hono for multiple platforms including Cloudflare Workers, Deno, Bun, and Node.js.
pwa-development;alinaqi/claude-bootstrap;pwa-development;A skill for developing Progressive Web Apps with service workers and caching strategies.
seo-meta;jezweb/claude-skills;seo-meta;Generate complete SEO meta tags including title patterns, meta descriptions, Open Graph, Twitter Cards, and JSON-LD structured data.
web-perf;cloudflare/skills;main/skills/web-perf;Analyzes web performance using Chrome DevTools MCP, measuring Core Web Vitals and identifying bottlenecks.
angular-ssr;analogjs/angular-skills;angular-ssr;Implement server-side rendering and hydration in Angular v20+ with @angular/ssr.
supabase-nextjs;alinaqi/claude-bootstrap;supabase-nextjs;A Next.js application integrated with Supabase and Drizzle ORM for database operations.
ai-sdk-ui;jezweb/claude-skills;ai-sdk-ui;Build React chat interfaces with Vercel AI SDK v6, covering hooks, message structure, and error handling.
accessibility;jezweb/claude-skills;accessibility;Create WCAG 2.1 AA compliant websites with semantic HTML, ARIA, and keyboard navigation.
nuxt;nuxt-content/nuxt-studio;nuxt;A skill for working with Nuxt 4+ projects, including server routes, file-based routing, and Nuxt-specific composables.
vue;nuxt-content/nuxt-studio;vue;A skill for editing .vue files, creating Vue 3 components, writing composables, and testing Vue code with best practices.
nodejs-backend;alinaqi/claude-bootstrap;nodejs-backend;A Node.js backend skill using Express/Fastify with repository patterns.
motion;jezweb/claude-skills;motion;Build React animations with Framer Motion for gestures, scroll effects, and layout animations.
firecrawl-scraper;jezweb/claude-skills;firecrawl-scraper;Scrape and convert websites into LLM-ready data with Firecrawl API, supporting JavaScript rendering, anti-bot bypass, and document parsing.
ui-web;alinaqi/claude-bootstrap;ui-web;A web UI skill with glassmorphism design, Tailwind CSS, dark mode, and accessibility features.
tiptap;jezweb/claude-skills;tiptap;Create rich text editors with Tiptap framework for React and Tailwind CSS, supporting SSR, image uploads, and collaborative editing.
woocommerce;alinaqi/claude-bootstrap;woocommerce;A skill for interacting with the WooCommerce REST API to manage products, orders, customers, and webhooks.
react-web;alinaqi/claude-bootstrap;react-web;A React web development skill using hooks, React Query, and Zustand for state management.
web-content;alinaqi/claude-bootstrap;web-content;Optimize web content for SEO and AI discovery with schema and ChatGPT/Perplexity enhancements.
site-architecture;alinaqi/claude-bootstrap;site-architecture;Optimize website architecture for technical SEO including robots.txt, sitemap, and Core Web Vitals.
supabase-python;alinaqi/claude-bootstrap;supabase-python;A FastAPI backend with Supabase and SQLAlchemy for database operations.
web-payments;alinaqi/claude-bootstrap;web-payments;A skill for handling Stripe payments, subscriptions, webhooks, and customer portals.
medusa;alinaqi/claude-bootstrap;medusa;A headless commerce solution with modules, workflows, and admin UI.
supabase-node;alinaqi/claude-bootstrap;supabase-node;A backend skill using Express/Hono with Supabase and Drizzle ORM for database operations.
backlink-analyzer;aaron-he-zhu/seo-geo-claude-skills;;Analyze backlink profiles for SEO strategy, identifying link authority, toxic links, and opportunities.
firebase;alinaqi/claude-bootstrap;firebase;A Firebase skill for Firestore, Auth, Storage, and real-time listeners.
shopify-apps;alinaqi/claude-bootstrap;shopify-apps;Develop Shopify apps with Remix, Admin API, and checkout extensions.
fastapi-expert;jeffallan/claude-skills;fastapi-expert;A skill for building high-performance async Python APIs with FastAPI and Pydantic V2, including features like async SQLAlchemy, JWT auth, We
mui;softaworks/agent-toolkit;mui;A Material-UI v7 component library skill for styling, theming, and responsive design.
wordpress-pro;jeffallan/claude-skills;wordpress-pro;A skill for developing WordPress themes, plugins, and optimizing performance and security.
tailwind-css-patterns;giuseppe-trisciuoglio/developer-kit;tailwind-css-patterns;A comprehensive guide to Tailwind CSS utility-first patterns for responsive design, layout, and modern CSS practices.
flask;jezweb/claude-skills;flask;Create Python web applications with Flask using best practices and error prevention.
web-to-markdown;softaworks/agent-toolkit;web-to-markdown;Converts webpage URLs to clean Markdown using Puppeteer and Readability.
fastapi-router-py;microsoft/agent-skills;fastapi-router-py;Generate FastAPI routers with CRUD operations and auth dependencies.
favicon-gen;jezweb/claude-skills;favicon-gen;Generate custom favicons from logos, text, or brand colors for websites.
react-flow-node-ts;microsoft/agent-skills;react-flow-node-ts;Create React Flow node components with TypeScript and Zustand integration for visual workflow editors.
auto-animate;jezweb/claude-skills;auto-animate;Zero-config animations for React, Vue, Solid, Svelte, Preact with @formkit/auto-animate.
frontend-ui-dark-ts;microsoft/agent-skills;frontend-ui-dark-ts;Create dark-themed React apps with Tailwind CSS and Framer Motion.
websocket-engineer;jeffallan/claude-skills;websocket-engineer;A skill for building real-time communication systems using WebSockets or Socket.IO with features like bidirectional messaging and room manag
responsive-images;jezweb/claude-skills;responsive-images;Implement responsive images with srcset, sizes, lazy loading, and modern formats like WebP and AVIF.
cloudflare-images;jezweb/claude-skills;cloudflare-images;Manage and transform images using Cloudflare Images API with support for variants, signed URLs, and format optimization.
vercel-blob;jezweb/claude-skills;vercel-blob;Integrates Vercel Blob for file uploads and CDN-delivered assets in Next.js applications.
google-chat-api;jezweb/claude-skills;google-chat-api;Create Google Chat bots and webhooks with Cards v2, interactive forms, and Cloudflare Workers.
tinacms;jezweb/claude-skills;tinacms;A skill for building content-heavy sites with Git-backed TinaCMS, supporting multiple frameworks like Next.js, Vite+React, and Astro.
sveltia-cms;jezweb/claude-skills;sveltia-cms;A lightweight Git-backed CMS for static sites, replacing Decap/Netlify CMS with 270+ fixes.
react-patterns;giuseppe-trisciuoglio/developer-kit;react-patterns;A comprehensive guide to React 19 patterns including Server Components, Actions, and modern TypeScript development.
nextjs-developer;jeffallan/claude-skills;nextjs-developer;A skill for building Next.js 14+ apps with App Router, server components, and server actions, focusing on full-stack features, performance,
angular-architect;jeffallan/claude-skills;angular-architect;An Angular architect skill for building modern Angular applications with standalone components and signals.
tanstack-start;jezweb/claude-skills;tanstack-start;Build full-stack React apps with TanStack Start on Cloudflare Workers, supporting SSR, server functions, and D1/KV/R2 integration.
webgpu-threejs-tsl;dgreenheck/webgpu-claude-skill;webgpu-threejs-tsl;A skill for developing WebGPU-enabled Three.js applications using TSL, covering renderer setup, TSL syntax, compute shaders, and WGSL integr
convex-realtime;waynesutton/convexskills;;A skill for handling real-time data synchronization with Convex backend.
convex-http-actions;waynesutton/convexskills;;A skill for handling HTTP actions in Convex backend services.
react-expert;jeffallan/claude-skills;react-expert;A skill for building React 18+ applications with component architecture, hooks, and state management.
tanstack-router;jezweb/claude-skills;tanstack-router;A type-safe, file-based React routing solution using TanStack Router with support for client-side navigation and TanStack Query integration.
frontend-responsive-design-standards;am-will/codex-skills;frontend-responsive-ui;Create responsive, mobile-first layouts with flexible units and media queries for all screen sizes.
frontend-design;am-will/codex-skills;frontend-design;Create high-quality, production-ready frontend interfaces with creative and polished code.
vue-expert;jeffallan/claude-skills;vue-expert;A skill for building Vue 3 applications with Composition API, Nuxt 3, Quasar, and related technologies.
webgpu;cazala/webgpu-skill;;A skill for WebGPU/WGSL guidance including initialization, pipelines, shader authoring, debugging, and performance optimization.
jquery-4;jezweb/claude-skills;jquery-4;Migrate jQuery 3.x to 4.0.0 safely with support for breaking changes and focus event order.
tanstack-table;jezweb/claude-skills;tanstack-table;Build headless data tables with TanStack Table v8, supporting server-side pagination, filtering, sorting, and virtualization for Cloudflare
vue-expert-js;jeffallan/claude-skills;vue-expert-js;A skill for building Vue 3 apps with JavaScript, including JSDoc typing and .mjs modules.
django-expert;jeffallan/claude-skills;django-expert;A Django expert skill for building web apps and REST APIs with DRF, including models, ORM, serializers, and JWT auth.
frontend-enhancer;ailabs-393/ai-labs-claude-skills;frontend-enhancer;Enhances Next.js web app visuals with modern UI components, design patterns, and animations.
react-best-practices;0xbigboss/claude-code;react-best-practices;Provides React best practices for hooks, effects, refs, and component design.
django-expert;vintasoftware/django-ai-plugins;;A Django expert skill for backend development with authentication and database management.
astro;astrolicious/agent-skills;astro;A skill for working with Astro projects, including CLI commands and configuration.
apollo-client;apollographql/skills;main/skills/apollo-client;A skill for building React apps with Apollo Client 4.x, handling GraphQL queries, caching, and state management.
fastapi-pro;rmyndharis/antigravity-skills;fastapi-pro;Build high-performance async APIs with FastAPI, SQLAlchemy 2.0, and Pydantic V2.
twitter;resciencelab/opc-skills;twitter;A skill to search and retrieve content from Twitter/X using twitterapi.io.
seo-aeo-best-practices;sanity-io/agent-toolkit;seo-aeo-best-practices;Best practices for SEO and AEO including EEAT principles, structured data, and technical SEO.
article-extractor;michalparkola/tapestry-skills-for-claude-code;;Extracts clean article content from URLs and saves as readable text.
wp-block-themes;automattic/agent-skills;wp-block-themes;A skill for developing WordPress block themes with theme.json, templates, patterns, and Site Editor troubleshooting.
rivetkit-client-react;rivet-dev/skills;main/rivetkit-client-react;A React client guidance for Rivet Actors, supporting hooks and real-time state management.
hono;yusukebe/hono-skill;hono;Develop Hono applications efficiently with CLI support for docs, API lookup, testing, and optimization.
wp-abilities-api;automattic/agent-skills;wp-abilities-api;A skill for working with the WordPress Abilities API, including registering abilities, categories, and handling permissions.
tanstack-start-best-practices;deckardger/tanstack-agent-skills;tanstack-start;Best practices for full-stack React applications using TanStack Start, covering server functions, middleware, SSR, authentication, and deplo
wp-interactivity-api;automattic/agent-skills;wp-interactivity-api;A skill for building and debugging WordPress Interactivity API features including data-wp-* directives and store/state/actions.
producthunt;resciencelab/opc-skills;producthunt;A skill to search and retrieve content from Product Hunt using GraphQL API.
keyword-research;aaron-he-zhu/seo-geo-claude-skills;;Discover high-value keywords with search intent analysis and content opportunity mapping for SEO strategies.
wpds;automattic/agent-skills;wpds;A skill for building UIs with the WordPress Design System (WPDS).
crawl;tavily-ai/skills;main/skills/tavily/crawl;Crawl websites and save content as local markdown files for offline access or analysis.
serp-analysis;aaron-he-zhu/seo-geo-claude-skills;;Analyzes search engine results pages (SERPs) to understand ranking factors and user intent patterns.
google-official-seo-guide;littleben/awesomeagentskills;;An official Google SEO guide covering search optimization, best practices, and website visibility improvement.
tailwind-v4;existential-birds/beagle;tailwind-v4;Setup and configure Tailwind CSS v4 with CSS-first approach, design tokens, OKLCH colors, and dark mode support.
web-design-guidelines;ehmo/platform-design-skills;web;Provides web design and accessibility guidelines for building interfaces, auditing accessibility, and implementing responsive layouts.
tanstack-query-best-practices;deckardger/tanstack-agent-skills;tanstack-query;Best practices for TanStack Query (React Query) including data fetching, caching, and server state management.
graphql-operations;apollographql/skills;main/skills/graphql-operations;A guide for writing GraphQL operations following best practices.
on-page-seo-auditor;aaron-he-zhu/seo-geo-claude-skills;;Audits on-page SEO elements like title tags, meta descriptions, headers, and image optimization.
implementing-drag-drop;ancoleman/ai-design-components;implementing-drag-drop;Implement drag-and-drop and sortable interfaces with React/TypeScript for interactive UIs.
frontend-design;aiskillstore/marketplace;frontend-design;Create high-quality, production-ready frontend interfaces with creative and polished code.
technical-seo-checker;aaron-he-zhu/seo-geo-claude-skills;;Performs technical SEO audits including site speed, crawlability, indexability, mobile-friendliness, security, and structured data.
clone-website;julianromli/ai-skills;clone-website;Clone websites into production-ready Next.js code using Firecrawl MCP.
internal-linking-optimizer;aaron-he-zhu/seo-geo-claude-skills;;Optimizes internal link structure for better site architecture and SEO.
frontend-design;pbakaus/impeccable;frontend-design;Create high-quality, production-ready frontend interfaces and web applications with distinct design.
rank-tracker;aaron-he-zhu/seo-geo-claude-skills;;Tracks and analyzes keyword ranking positions over time for search and AI-generated results.
web-artifacts-builder;aiskillstore/marketplace;web-artifacts-builder;Build complex HTML artifacts with React, Tailwind CSS, and shadcn/ui components.
tanstack-router-best-practices;deckardger/tanstack-agent-skills;tanstack-router;Best practices for TanStack Router in React apps, covering type-safe routing, data loading, and navigation.
webapp-testing;aiskillstore/marketplace;webapp-testing;A toolkit for testing local web applications using Playwright, supporting frontend verification and debugging.
pseudo-elements;raphaelsalaja/userinterface-wiki;pseudo-elements;Audits CSS for pseudo-element best practices and View Transitions API usage.
sounds-on-the-web;raphaelsalaja/userinterface-wiki;sounds-on-the-web;Audits UI code for audio feedback best practices and accessibility.
frontend-ui-animator;julianromli/ai-skills;frontend-ui-animator;Add UI animations to Next.js + Tailwind + React projects with purposeful motion design.
apollo-server;apollographql/skills;main/skills/apollo-server;A skill for building GraphQL servers with Apollo Server 5.x, covering setup, resolvers, auth, plugins, and troubleshooting.
nodejs-express-server;aj-geddes/useful-ai-prompts;nodejs-express-server;Create production-ready Express.js servers with middleware, auth, routing, and DB integration.
assistant-ui;assistant-ui/skills;main/assistant-ui/skills/assistant-ui;A guide for AI chat UI components, useful for understanding architecture and debugging codebase.
gsap;martinholovsky/claude-skills-generator;gsap;A skill for creating GSAP animations in JARVIS HUD transitions and effects.
apollo-connectors;apollographql/skills;main/skills/apollo-connectors;Integrate REST APIs into GraphQL supergraphs using Apollo Connectors.
element-plus-vue3;teachingai/full-stack-skills;element-plus-vue3;A skill providing comprehensive guidance for Element Plus Vue 3 component library including installation, components, themes, internationali
building-admin-dashboard-customizations;medusajs/medusa-claude-plugins;building-admin-dashboard-customizations;A skill for customizing Medusa Admin dashboard UI components and data loading patterns.
clerk-webhooks;clerk/skills;main/skills/webhooks;Handle Clerk webhooks for real-time user and organization events with database sync and notifications.
tailwindcss-animations;josiahsiegel/claude-plugin-marketplace;tailwindcss-animations;A Tailwind CSS plugin for animations and transitions with built-in utilities and custom patterns.
building-admin-dashboard-customizations;medusajs/medusa-agent-skills;building-admin-dashboard-customizations;A skill for customizing Medusa Admin dashboard UI components and data loading patterns.
fastapi-development;aj-geddes/useful-ai-prompts;fastapi-development;Develop high-performance FastAPI applications with async support, validation, and automatic OpenAPI documentation.
css-architecture;aj-geddes/useful-ai-prompts;css-architecture;Organize CSS using BEM, SMACSS, and CSS-in-JS patterns for scalable styling systems.
clerk-custom-ui;clerk/skills;main/skills/custom-ui;Customize Clerk component appearance with themes, layout, colors, and fonts.
tailwindcss;martinholovsky/claude-skills-generator;tailwindcss;A skill for applying Tailwind CSS utility-first styling to JARVIS UI components.
r3f-textures;enzed/r3f-skills;r3f-textures;Load and manage textures for React Three Fiber applications including PBR sets, cubemaps, and HDR environments.
r3f-postprocessing;enzed/r3f-skills;r3f-postprocessing;Adds visual effects and post-processing to React Three Fiber applications.
rest-api-design;aj-geddes/useful-ai-prompts;rest-api-design;Design RESTful APIs with best practices for resources, methods, status codes, versioning, and documentation.
r3f-loaders;enzed/r3f-skills;r3f-loaders;A skill for loading 3D assets in React Three Fiber with useGLTF, useLoader, and Suspense patterns.
before-and-after;vercel-labs/before-and-after;;Captures before/after screenshots of web pages for visual comparison and documentation of UI changes.
responsive-web-design;aj-geddes/useful-ai-prompts;responsive-web-design;Create responsive web layouts using CSS Grid, Flexbox, and mobile-first design principles.
clerk-nextjs-patterns;clerk/skills;main/skills/nextjs-patterns;Advanced Next.js patterns with Clerk integration for middleware and server actions.
react-router-v7;existential-birds/beagle;react-router-v7;Best practices for React Router v7 data-driven routing with loaders, actions, and navigation guards.
web-performance-audit;aj-geddes/useful-ai-prompts;web-performance-audit;Conduct comprehensive web performance audits to measure page speed and recommend optimizations.
image-optimization;aj-geddes/useful-ai-prompts;image-optimization;Optimize web images with compression and modern formats for faster loading.
websocket-implementation;aj-geddes/useful-ai-prompts;websocket-implementation;Implement real-time bidirectional communication with WebSockets for chat systems and live notifications.
accessibility-testing;aj-geddes/useful-ai-prompts;accessibility-testing;Test web applications for WCAG compliance and accessibility.
flask-api-development;aj-geddes/useful-ai-prompts;flask-api-development;Develop lightweight Flask APIs with routing, blueprints, database integration, authentication, and request/response handling.
storefront-best-practices;medusajs/medusa-agent-skills;storefront-best-practices;A skill for best practices in ecommerce storefront development, covering components like checkout, cart, and payment flows.
bundle-size-optimization;aj-geddes/useful-ai-prompts;bundle-size-optimization;Optimize JavaScript and CSS bundle sizes using code splitting and tree shaking for better performance.
vue-application-structure;aj-geddes/useful-ai-prompts;vue-application-structure;Structure Vue 3 applications using Composition API, component organization, and TypeScript for scalable development.
github-trending;hoodini/ai-agents-skills;github-trending;Fetch and display GitHub trending repositories and developers.
nuqs;pproenca/dot-skills;.curated/nuqs;Best practices for using nuqs (type-safe URL query state) in Next.js applications.
real-time-features;aj-geddes/useful-ai-prompts;real-time-features;Implement real-time features using WebSockets, SSE, or long polling for chat apps, dashboards, and live updates.
mobile-responsiveness;hoodini/ai-agents-skills;mobile-responsiveness;Create mobile-first, responsive web applications with touch interactions and optimized layouts.
framer-motion-animations;sgcarstrends/sgcarstrends;;A skill for creating smooth animations using Framer Motion in web applications.
django-application;aj-geddes/useful-ai-prompts;django-application;Build production-grade Django apps with models, views, ORM, auth, and admin interfaces.
form-validation;aj-geddes/useful-ai-prompts;form-validation;Implement form validation using React Hook Form, Formik, Vee-Validate, and custom validators for robust real-time validation.
visual-regression-testing;aj-geddes/useful-ai-prompts;visual-regression-testing;Detect visual regressions by comparing UI screenshots across versions using tools like Percy or Chromatic.
progressive-web-app;aj-geddes/useful-ai-prompts;progressive-web-app;Create app-like web experiences with PWA features including offline support and installability.
webhook-development;aj-geddes/useful-ai-prompts;webhook-development;Develop webhook systems with retry logic, signature verification, and delivery guarantees for event-driven integration.
tamagui-best-practices;0xbigboss/claude-code;tamagui-best-practices;Provides best practices and configuration patterns for Tamagui v4 projects.
frontend-accessibility;aj-geddes/useful-ai-prompts;frontend-accessibility;Implements WCAG compliance with semantic HTML, ARIA, and keyboard navigation for inclusive web applications.
frontend-routing;aj-geddes/useful-ai-prompts;frontend-routing;Implement client-side routing for multi-page applications using React Router, Vue Router, or Angular Router.
web-accessibility;hoodini/ai-agents-skills;web-accessibility;Create accessible web apps following WCAG guidelines with ARIA, keyboard nav, and screen reader support.
og-image;stevysmith/og-image-skill;og-image;Generates Open Graph images and configures meta tags for social media sharing.
payment-gateway-integration;aj-geddes/useful-ai-prompts;payment-gateway-integration;Integrate payment gateways like Stripe, PayPal, and Square with backend systems for secure payment processing and subscription management.
file-upload-handling;aj-geddes/useful-ai-prompts;file-upload-handling;Handle secure file uploads with validation, virus scanning, and efficient storage.
web-performance-optimization;aj-geddes/useful-ai-prompts;web-performance-optimization;Optimize web app performance with code splitting, lazy loading, caching, and monitoring.
frontend-state-management;aj-geddes/useful-ai-prompts;frontend-state-management;Manages application state using Redux, MobX, Zustand, and Context API for complex frontend apps.
api-versioning-strategy;aj-geddes/useful-ai-prompts;api-versioning-strategy;Implement API versioning strategies including URL, header versioning, backward compatibility, and deprecation plans.
tailwindcss-mobile-first;josiahsiegel/claude-plugin-marketplace;tailwindcss-mobile-first;Mobile-first responsive design patterns for Tailwind CSS v4 with 2025/2026 best practices.
svelte-runes;spences10/svelte-skills-kit;svelte-runes;Guide to Svelte runes for reactive state, props, and effects.
graphql-implementation;aj-geddes/useful-ai-prompts;graphql-implementation;Design and implement GraphQL APIs with schema design, resolvers, queries, mutations, subscriptions, and best practices.
accessibility-compliance;aj-geddes/useful-ai-prompts;accessibility-compliance;Implement WCAG 2.1/2.2 accessibility standards, screen reader compatibility, and keyboard navigation for inclusive web apps.
server-side-rendering;aj-geddes/useful-ai-prompts;server-side-rendering;Implement server-side rendering with template engines and dynamic content generation for web applications.
api-filtering-sorting;aj-geddes/useful-ai-prompts;api-filtering-sorting;Implement advanced API filtering and sorting with query parsing and optimization.
react-flow;existential-birds/beagle;react-flow;A React-based workflow visualization tool with custom nodes and edges.
webhook-integration;aj-geddes/useful-ai-prompts;webhook-integration;Implement secure webhook systems with signature verification and retry logic for event-driven integrations.
zalo-mini-app;suminhthanh/zalo-mini-app-skills;zalo-mini-app;Build Zalo Mini Apps with ZaUI components, APIs, and payment integration.
angular-rxjs-patterns;thebushidocollective/han;angular-rxjs-patterns;Handle async operations in Angular apps using RxJS patterns like observables, operators, and subjects.
frontend-testing;aj-geddes/useful-ai-prompts;frontend-testing;Implement comprehensive frontend testing with Jest, Vitest, React Testing Library, and Cypress.
shadcn;pproenca/dot-skills;.curated/shadcn;Best practices and patterns for shadcn/ui component library, focusing on architecture, accessibility, and performance.
astro-framework;delineas/astro-framework-agents;astro-framework;A comprehensive guide for developing fast, content-driven websites using Astro's islands architecture and related features.
react-router-framework-mode;remix-run/agent-skills;react-router-framework-mode;Build full-stack React apps with React Router's framework mode for routing, loaders, actions, and form handling.
svelte5-best-practices;ejirocodes/agent-skills;svelte5-best-practices;Provides Svelte 5 best practices, runes, snippets, and SvelteKit patterns for TypeScript component development.
framer-motion-animator;patricio0312rev/skills;main/frontend/framer-motion-animator;Creates smooth animations and micro-interactions using Framer Motion for web applications.
web-fetch;0xbigboss/claude-code;web-fetch;Fetches web content and converts HTML to clean markdown for documentation and articles.
nextjs16-skills;gocallum/nextjs16-agent-skills;;A skill for managing Next.js 16 projects with React and build tools.
clerk-nextjs-skills;gocallum/nextjs16-agent-skills;clerk-nextjs-skills;Set up Clerk authentication for Next.js 16 with proxy.ts and middleware.ts migration.
react-hook-form;pproenca/dot-skills;.curated/react-hook-form;Optimize client-side form validation with React Hook Form hooks.
frontend-react-router-best-practices;sergiodxa/agent-skills;frontend-react-router-best-practices;Best practices for React Router performance and architecture patterns.
react-vite-best-practices;asyrafhussin/agent-skills;react-vite-best-practices;Provides performance optimization guidelines for React and Vite applications.
frontend-react-best-practices;sergiodxa/agent-skills;frontend-react-best-practices;Provides React performance optimization guidelines for writing, reviewing, and refactoring React components.
gsap-react;bbeierle12/skill-mcp-claude;gsap-react;Integrates GSAP animations with React components using hooks and lifecycle management.
playwright-e2e-testing;bobmatnyc/claude-mpm-skills;;A Playwright-based end-to-end testing framework for modern web applications with cross-browser support.
css-styling-expert;cin12211/orca-q;css-expert;Expert in modern CSS architecture, responsive design, and CSS-in-JS optimization with focus on performance and accessibility.
nextjs-shadcn-builder;ovachiever/droid-tings;nextjs-shadcn-builder;A skill for building or migrating frontend applications to Next.js with shadcn/ui integration.
symfony:twig-components;makfly/superpowers-symfony;twig-components;A skill for using Symfony Twig components.
tailwind;pproenca/dot-skills;.curated/tailwind;Optimize Tailwind CSS v4 for performance and minimal output with best practices.
tanstack-integration-best-practices;deckardger/tanstack-agent-skills;tanstack-integration;Best practices for integrating TanStack Query, Router, and Start for full-stack data flow and SSR.
wordpress-performance-best-practices;bartekmis/wordpress-performance-best-practises;;Optimize WordPress performance with best practices for plugins, themes, and custom code.
landing-page-optimizer;eddiebe147/claude-settings;landing-page-optimizer;Optimize landing pages for higher conversion rates through improved copy, design, and user experience.
chrome-ext;pproenca/dot-skills;;A skill for managing Chrome extensions.
mapbox-integration-patterns;mapbox/mcp-devkit-server;mapbox-integration-patterns;Provides official Mapbox GL JS integration patterns for web frameworks including setup, lifecycle management, and token handling.
sveltekit-structure;spences10/svelte-skills-kit;sveltekit-structure;Provides SvelteKit structure guidance for routing, layouts, error handling, and SSR.
symfony:api-platform-resources;makfly/superpowers-symfony;api-platform-resources;A skill for working with Symfony API Platform resources.
daisyui;bobmatnyc/claude-mpm-skills;;A Tailwind CSS component library with semantic class names, dark mode, and customization for rapid UI development.
tailwind-css;bobmatnyc/claude-mpm-skills;;A Tailwind CSS skill for rapid UI development with responsive design and dark mode support.
symfony:api-platform-security;makfly/superpowers-symfony;api-platform-security;A skill for handling Symfony API Platform security configurations.
symfony:using-symfony-superpowers;makfly/superpowers-symfony;using-symfony-superpowers;A skill for leveraging Symfony's advanced features and capabilities.
symfony:symfony-voters;makfly/superpowers-symfony;symfony-voters;A Symfony voter skill for handling authorization checks.
web-scraping;jamditis/claude-skills-journalism;;Extract content from websites, handle paywalls, and implement scraping cascades using anti-bot bypass techniques.
vue3;teachingai/full-stack-skills;vue3;Provides guidance for Vue 3 development using official resources.
ruanyifeng-weekly-skill;dophinl/ruanyifeng-weekly-skill;;Searches Ruan Yifeng's tech weekly GitHub issues for tools and resources.
symfony:rate-limiting;makfly/superpowers-symfony;rate-limiting;A Symfony skill for implementing rate limiting to control API request frequency.
symfony:api-platform-versioning;makfly/superpowers-symfony;api-platform-versioning;A skill for handling Symfony API Platform versioning.
symfony:api-platform-filters;makfly/superpowers-symfony;api-platform-filters;A skill for using Symfony API Platform filters.
symfony:e2e-panther-playwright;makfly/superpowers-symfony;e2e-panther-playwright;A skill for end-to-end testing Symfony applications using Panther and Playwright.
crawl-url;tavily-ai/tavily-plugins;;A skill for crawling URLs to extract data from web pages.
web-development;tencentcloudbase/skills;main/skills/web-development;A skill for web frontend development, static hosting deployment, and CloudBase Web SDK integration.
react-flow-advanced;existential-birds/beagle;react-flow-advanced;Advanced React Flow patterns for complex use cases including sub-flows, custom connections, and programmatic layouts.
express-rest-api;pluginagentmarketplace/custom-plugin-nodejs;express-rest-api;Build production-ready RESTful APIs with Express.js including routing, middleware, validation, and error handling.
storybook;dalestudy/skills;main/skills/storybook;A skill for creating and managing Storybook stories with CSF 3.0 best practices.
sveltekit-remote-functions;spences10/svelte-skills-kit;sveltekit-remote-functions;Guidance for implementing SvelteKit remote functions using command(), query(), and form() patterns.
vue2;teachingai/full-stack-skills;vue2;A Vue 2.x development guide covering Options API, components, directives, lifecycle hooks, computed properties, watchers, Vuex, and Vue Rout
playwright-visual-testing;manutej/luxor-claude-marketplace;playwright-visual-testing;Automate browser testing and validate visuals with Playwright MCP server for web development.
fastify;bobmatnyc/claude-mpm-skills;;A Fastify TypeScript skill focusing on production patterns like schema validation, plugins, typed routes, error handling, security, logging,
react-flow-architecture;existential-birds/beagle;react-flow-architecture;Provides architectural guidance for building node-based UIs with React Flow.
webgl;martinholovsky/claude-skills-generator;webgl;A WebGL shader skill for creating 3D effects in JARVIS 3D HUD.
react;pproenca/dot-skills;.curated/react;A skill for React 19 performance optimization, covering concurrent rendering, Server Components, actions, hooks, and memoization.
tanstack-integration;dicklesworthstone/agent_flywheel_clawdbot_skills_and_integrations;tanstack-integration;Improve web app code using TanStack libraries with analysis and best practices.
hono-cloudflare;bobmatnyc/claude-mpm-skills;;Deploy Hono applications on Cloudflare Workers with KV, D1, R2, and Durable Objects.
trpc-type-safety;bobmatnyc/claude-mpm-skills;;A tRPC-based solution for end-to-end type-safe APIs with React Query integration.
sveltekit-data-flow;spences10/svelte-skills-kit;sveltekit-data-flow;Guidance for SvelteKit data flow including load functions, form actions, and server/client data handling.
frontend-designer;jamesrochabrun/skills;main/skills/frontend-designer;Create accessible and responsive frontend components using design systems and modern CSS.
websocket;martinholovsky/claude-skills-generator;websocket;Enables real-time bidirectional communication with security features for CSWSH prevention, authentication, and message validation.
svelte-components;spences10/svelte-skills-kit;svelte-components;A skill for creating Svelte component patterns and libraries.
tanstack-query;pproenca/dot-skills;.curated/tanstack-query;Optimizes TanStack Query v5 for data fetching, caching, and mutations.
nextjs-project-manager;eddiebe147/claude-settings;nextjs-project-manager;A skill for managing Next.js 14+ projects with App Router, including features, routing, and debugging.
ui-builder;eddiebe147/claude-settings;ui-builder;A guide for building beautiful, responsive UI with React, Tailwind CSS, and Shadcn/ui.
frontend-engineer;siviter-xyz/dot-agent;frontend-engineer;A frontend development guide for React/TypeScript apps with modern patterns and best practices.
webhook-integration;dodopayments/skills;main/dodo-payments/webhook-integration;A guide for setting up and handling Dodo Payments webhooks for real-time payment notifications.
react-flow-implementation;existential-birds/beagle;react-flow-implementation;A skill for implementing React Flow node-based UIs with @xyflow/react, covering nodes, edges, handles, and more.
