# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
cloud-architect;jeffallan/claude-skills;cloud-architect;A skill for designing cloud architectures, planning migrations, and optimizing multi-cloud deployments with focus on cost, security, and dis
provider-resources;hashicorp/agent-skills;provider-resources;Implement Terraform Provider resources and data sources using the Plugin Framework for CRUD operations and state management.
new-terraform-provider;hashicorp/agent-skills;new-terraform-provider;Scaffold a new Terraform provider with this skill.
terraform-engineer;jeffallan/claude-skills;terraform-engineer;A skill for implementing infrastructure as code using Terraform across AWS, Azure, and GCP.
run-acceptance-tests;hashicorp/agent-skills;run-acceptance-tests;A guide for running acceptance tests for Terraform providers, specifically for tests with the 'TestAcc' prefix.
provider-actions;hashicorp/agent-skills;provider-actions;Implement Terraform Provider actions using the Plugin Framework for lifecycle event operations.
monitoring-expert;jeffallan/claude-skills;monitoring-expert;A skill for setting up monitoring systems including logging, metrics, tracing, and alerting with tools like Prometheus and Grafana.
azure-verified-modules;hashicorp/agent-skills;azure-verified-modules;This skill provides guidelines for creating certified Azure Terraform modules using Azure Verified Modules (AVM).
git-pushing;mhattingpete/claude-skills-marketplace;git-pushing;Automatically stage, commit, and push Git changes with conventional commit messages.
sre-engineer;jeffallan/claude-skills;sre-engineer;An SRE engineer skill for managing SLIs/SLOs, error budgets, and reliable system design at scale.
chaos-engineer;jeffallan/claude-skills;chaos-engineer;A skill for designing chaos experiments and conducting resilience testing.
railway-docs;railwayapp/railway-skills;railway-docs;A skill for fetching up-to-date Railway documentation to answer user questions about Railway features and functionality.
deployment;railwayapp/railway-skills;deployment;Manage Railway deployments, view logs, and debug issues including restarts, status checks, and failure analysis.
apify-actorization;apify/agent-skills;apify-actorization;Convert projects into Apify Actors for serverless cloud deployment.
performance-engineer;rmyndharis/antigravity-skills;performance-engineer;A performance engineer specializing in observability, application optimization, and scalable system performance using OpenTelemetry and dist
airflow;astronomer/agents;airflow;Manages Apache Airflow operations including DAGs, pipelines, and system health monitoring.
kubernetes-architect;rmyndharis/antigravity-skills;kubernetes-architect;Expert Kubernetes architect specializing in cloud-native infrastructure and GitOps workflows.
deploy;railwayapp/railway-skills;deploy;A skill for deploying applications to Railway platform.
bash-pro;rmyndharis/antigravity-skills;bash-pro;Master defensive Bash scripting for production automation, CI/CD pipelines, and system utilities.
authoring-dags;astronomer/agents;authoring-dags;Create and manage Apache Airflow DAGs with best practices and patterns.
release;madappgang/claude-code;release;Automates the release process for MAG Claude Plugins marketplace including version bumps and git tagging.
environment;railwayapp/railway-skills;environment;A skill for managing environment variables, configurations, and service settings.
here-be-git;intellectronica/agent-skills;here-be-git;Initialize a Git repository with optional commit instructions and .gitignore.
debugging-dags;astronomer/agents;debugging-dags;Diagnose and analyze Airflow DAG failures with structured investigation and prevention recommendations.
service;railwayapp/railway-skills;service;Manage service status, renaming, icons, linking, and creation with Docker images or local code.
testing-dags;astronomer/agents;testing-dags;A skill for complex DAG testing workflows with debugging and fixing cycles in Apache Airflow.
metrics;railwayapp/railway-skills;metrics;A skill for monitoring system resources like CPU, memory, and disk usage.
migrating-airflow-2-to-3;astronomer/agents;migrating-airflow-2-to-3;A guide for migrating Apache Airflow 2.x projects to Airflow 3.x, covering compatibility issues and breaking changes.
new;railwayapp/railway-skills;new;Handles project setup and deployment tasks including initializing projects and adding services.
wp-wpcli-and-ops;automattic/agent-skills;wp-wpcli-and-ops;A skill for managing WordPress operations using WP-CLI, including search-replace, db import/export, plugin/theme management, and automation.
wp-performance;automattic/agent-skills;wp-performance;Optimize WordPress backend performance with profiling, query monitoring, and caching strategies.
managing-astro-local-env;astronomer/agents;managing-astro-local-env;Manage local Airflow environment using Astro CLI for starting, stopping, and troubleshooting containers.
domain;railwayapp/railway-skills;domain;Manage domains including adding, generating, checking, getting URLs, and removing domains.
templates;railwayapp/railway-skills;templates;A skill for deploying services using templates, including tools like Ghost, Strapi, n8n, and Minio.
latex-compile-qa;willoscar/research-units-pipeline-skills;latex-compile-qa;Compile LaTeX projects with QA checks for references, bibliography, and citations.
aws-cdk-development;zxkane/aws-skills;aws-cdk-development;Expert in AWS CDK for building cloud infrastructure with TypeScript/Python.
commit;getsentry/skills;main/plugins/sentry-skills/skills/commit;Generate commit messages following Sentry conventions for git history formatting.
iterate-pr;getsentry/skills;main/plugins/sentry-skills/skills/iterate-pr;Automatically iterate on pull requests until CI checks pass.
aws-serverless-eda;zxkane/aws-skills;aws-serverless-eda;Expert in AWS serverless and event-driven architecture using Well-Architected Framework.
aws-cost-operations;zxkane/aws-skills;aws-cost-operations;Optimize AWS costs, monitor operations, and ensure security with integrated MCP servers.
rover;apollographql/skills;main/skills/rover;A skill for managing GraphQL schemas and federation using Apollo Rover CLI.
conventional-commit;marcelorodrigo/agent-skills;conventional-commit;Generate conventional commit messages following best practices for Git history.
do-work;bladnman/do-work;;A task queue skill for adding requests and processing pending work.
ansible-automation;aj-geddes/useful-ai-prompts;ansible-automation;Automate infrastructure and server management using Ansible playbooks and roles.
platform-infrastructure;refoundai/lenny-skills;platform-infrastructure;Helps users build and scale internal platforms and technical infrastructure, including decisions on building vs buying tooling.
docker-containerization;aj-geddes/useful-ai-prompts;docker-containerization;Create optimized Docker containers with multi-stage builds and security best practices.
nginx-configuration;aj-geddes/useful-ai-prompts;nginx-configuration;Configure Nginx for high-performance reverse proxy, load balancing, SSL/TLS, caching, and API gateway functionality.
aws-lambda-functions;aj-geddes/useful-ai-prompts;aws-lambda-functions;Deploy and manage AWS Lambda functions with event sources, permissions, and environment config for serverless computing.
jenkins-pipeline;aj-geddes/useful-ai-prompts;jenkins-pipeline;Create Jenkins declarative and scripted pipelines with stages, agents, parameters, and plugins for automated deployments.
github-actions;dalestudy/skills;main/skills/github-actions;Generate, secure, and manage GitHub Actions workflows with version control.
gitlab-cicd-pipeline;aj-geddes/useful-ai-prompts;gitlab-cicd-pipeline;Design and implement GitLab CI/CD pipelines with stages, jobs, artifacts, and caching.
deployment-automation;aj-geddes/useful-ai-prompts;deployment-automation;Automate deployments across environments using Helm, Terraform, and ArgoCD with blue-green and canary release strategies.
app-store-deployment;aj-geddes/useful-ai-prompts;app-store-deployment;Deploy iOS and Android apps to App Store and Google Play with signing, versioning, and build configuration.
aws-s3-management;aj-geddes/useful-ai-prompts;aws-s3-management;Manage S3 buckets with versioning, encryption, access control, lifecycle policies, and replication for object storage, static sites, and dat
azure-app-service;aj-geddes/useful-ai-prompts;azure-app-service;Deploy and manage web apps on Azure App Service with auto-scaling, SSL/TLS, and monitoring.
github-actions-workflow;aj-geddes/useful-ai-prompts;github-actions-workflow;Create comprehensive GitHub Actions workflows for CI/CD, testing, security, and deployment.
database-monitoring;aj-geddes/useful-ai-prompts;database-monitoring;Monitor database performance and health for optimal system operation.
kubernetes-deployment;aj-geddes/useful-ai-prompts;kubernetes-deployment;Deploy, manage, and scale containerized applications on Kubernetes with best practices.
aws-ec2-setup;aj-geddes/useful-ai-prompts;aws-ec2-setup;Set up and configure AWS EC2 instances with security groups, IAM roles, and auto-scaling.
grafana-dashboard;aj-geddes/useful-ai-prompts;grafana-dashboard;Create professional Grafana dashboards with visualizations, templating, and alerts for monitoring and operational insights.
cloud-migration-planning;aj-geddes/useful-ai-prompts;cloud-migration-planning;Plan and execute cloud migrations across AWS, Azure, and GCP with assessment and refactoring strategies.
caching-strategy;aj-geddes/useful-ai-prompts;caching-strategy;Implements efficient caching strategies using Redis, Memcached, CDN, and cache invalidation patterns to optimize application performance.
api-contract-testing;aj-geddes/useful-ai-prompts;api-contract-testing;Verify API contracts between services to ensure compatibility and prevent breaking changes using Pact, schema validation, and consumer-drive
error-tracking;aj-geddes/useful-ai-prompts;error-tracking;Implement error tracking with Sentry for automatic exception monitoring and performance issues.
prometheus-monitoring;aj-geddes/useful-ai-prompts;prometheus-monitoring;Set up Prometheus monitoring for applications with custom metrics and service discovery.
background-job-processing;aj-geddes/useful-ai-prompts;background-job-processing;Process long-running tasks asynchronously using background job systems with scheduling and retry mechanisms.
performance-testing;aj-geddes/useful-ai-prompts;performance-testing;Design and execute performance tests to measure response times, throughput, and resource utilization using tools like JMeter and k6.
aws-cloudfront-cdn;aj-geddes/useful-ai-prompts;aws-cloudfront-cdn;Deploy and manage global content delivery using AWS CloudFront with caching, security, and WAF integration.
cicd-pipeline-setup;aj-geddes/useful-ai-prompts;cicd-pipeline-setup;Set up CI/CD pipelines using GitHub Actions, GitLab CI, Jenkins, or CircleCI for automated testing and deployment.
terraform-infrastructure;aj-geddes/useful-ai-prompts;terraform-infrastructure;Manages cloud infrastructure using Terraform for modular, scalable deployments across multiple clouds.
log-analysis;aj-geddes/useful-ai-prompts;log-analysis;Analyze application and system logs to identify errors and root causes using log aggregation tools.
artifact-management;aj-geddes/useful-ai-prompts;artifact-management;Manages build artifacts, Docker images, and package registries with versioning and distribution strategies.
gcp-cloud-functions;aj-geddes/useful-ai-prompts;gcp-cloud-functions;Deploy serverless functions on Google Cloud Platform with triggers, IAM roles, environment variables, and monitoring.
git-hooks-setup;aj-geddes/useful-ai-prompts;git-hooks-setup;Set up Git hooks with Husky, pre-commit, and custom scripts to enforce code quality and testing.
sentry-fix-issues;getsentry/sentry-agent-skills;sentry-fix-issues;Fix Sentry issues using MCP by analyzing stack traces and context.
infrastructure-monitoring;aj-geddes/useful-ai-prompts;infrastructure-monitoring;Set up comprehensive infrastructure monitoring with Prometheus, Grafana, and alerting systems.
container-debugging;aj-geddes/useful-ai-prompts;container-debugging;Debug Docker containers and containerized applications.
cloud-cost-management;aj-geddes/useful-ai-prompts;cloud-cost-management;Optimize and manage cloud costs across AWS, Azure, and GCP using reserved instances, spot pricing, and monitoring tools.
query-caching-strategies;aj-geddes/useful-ai-prompts;query-caching-strategies;Improve application performance through query caching strategies and Redis configuration.
aws-rds-database;aj-geddes/useful-ai-prompts;aws-rds-database;Deploy and manage relational databases using AWS RDS with Multi-AZ, read replicas, backups, and encryption for PostgreSQL, MySQL, MariaDB, a
database-backup-restore;aj-geddes/useful-ai-prompts;database-backup-restore;Implement database backup and restore strategies for disaster recovery with automation.
database-migration-management;aj-geddes/useful-ai-prompts;database-migration-management;Manage database migrations and schema versioning for PostgreSQL and MySQL.
batch-processing-jobs;aj-geddes/useful-ai-prompts;batch-processing-jobs;Implement robust batch processing systems with job queues, schedulers, and background tasks for large datasets and async operations.
blue-green-deployment;aj-geddes/useful-ai-prompts;blue-green-deployment;Implement blue-green deployment for zero-downtime releases with traffic switching and rollback capability.
application-logging;aj-geddes/useful-ai-prompts;application-logging;Implement structured logging with log aggregation and centralized analysis for application behavior monitoring.
infrastructure-cost-optimization;aj-geddes/useful-ai-prompts;infrastructure-cost-optimization;Optimize cloud infrastructure costs through rightsizing, reserved instances, spot instances, and waste reduction.
dns-management;aj-geddes/useful-ai-prompts;dns-management;Manage DNS records and configurations for high availability and disaster recovery.
pull-request-automation;aj-geddes/useful-ai-prompts;pull-request-automation;Automate pull request workflows with templates, checklists, auto-merge rules, and review assignments.
backup-disaster-recovery;aj-geddes/useful-ai-prompts;backup-disaster-recovery;Implement backup strategies and disaster recovery plans for critical infrastructure protection.
uptime-monitoring;aj-geddes/useful-ai-prompts;uptime-monitoring;A skill for implementing uptime monitoring and status page systems to track service availability.
git-workflow-strategy;aj-geddes/useful-ai-prompts;git-workflow-strategy;A skill for mastering Git workflows like GitFlow, GitHub Flow, and Trunk-Based Development.
correlation-tracing;aj-geddes/useful-ai-prompts;correlation-tracing;Implement distributed tracing with correlation IDs and span tracking across microservices for debugging and monitoring.
canary-deployment;aj-geddes/useful-ai-prompts;canary-deployment;Implement canary deployment strategies for gradual version rollout with automatic rollback based on metrics.
autoscaling-configuration;aj-geddes/useful-ai-prompts;autoscaling-configuration;Configure autoscaling for Kubernetes, VMs, and serverless workloads based on metrics, schedules, and custom indicators.
api-gateway-configuration;aj-geddes/useful-ai-prompts;api-gateway-configuration;Configure API gateways for routing, authentication, rate limiting, and request/response transformation in microservices deployments.
dependency-tracking;aj-geddes/useful-ai-prompts;dependency-tracking;Track and manage project dependencies across teams and systems to prevent blocking issues.
deployment-documentation;aj-geddes/useful-ai-prompts;deployment-documentation;Document deployment processes, infrastructure setup, CI/CD pipelines, and configuration management.
health-check-endpoints;aj-geddes/useful-ai-prompts;health-check-endpoints;Implement health check endpoints for liveness, readiness, and dependency monitoring in Kubernetes deployments.
serverless-architecture;aj-geddes/useful-ai-prompts;serverless-architecture;Design and implement serverless applications using AWS Lambda, Azure Functions, and GCP Cloud Functions with event-driven patterns and orche
semantic-versioning;aj-geddes/useful-ai-prompts;semantic-versioning;Automated semantic versioning and release management using conventional commits and semantic-release.
runbook-creation;aj-geddes/useful-ai-prompts;runbook-creation;Create operational runbooks, playbooks, SOPs, and incident response guides for documenting procedures and processes.
container-registry-management;aj-geddes/useful-ai-prompts;container-registry-management;Manage container registries with image scanning, retention policies, and access control.
graceful-shutdown;aj-geddes/useful-ai-prompts;graceful-shutdown;Implement graceful shutdown for containerized apps handling SIGTERM and resource cleanup.
load-balancer-setup;aj-geddes/useful-ai-prompts;load-balancer-setup;Set up and deploy load balancers for traffic distribution and high availability.
stress-testing;aj-geddes/useful-ai-prompts;stress-testing;A skill for testing system behavior under extreme load conditions to identify breaking points and capacity limits.
alert-management;aj-geddes/useful-ai-prompts;alert-management;Manage alerts and incidents using PagerDuty for effective incident coordination and escalation policies.
circuit-breaker-pattern;aj-geddes/useful-ai-prompts;circuit-breaker-pattern;Implement circuit breaker patterns for fault tolerance and fallback mechanisms in external service calls.
configuration-management;aj-geddes/useful-ai-prompts;configuration-management;Manages application configuration including environment variables, secrets, and feature flags.
feature-flag-system;aj-geddes/useful-ai-prompts;feature-flag-system;Implement feature flags for controlled rollouts, A/B testing, and kill switches.
continuous-testing;aj-geddes/useful-ai-prompts;continuous-testing;Integrates automated testing into CI/CD pipelines for continuous quality feedback.
intermittent-issue-debugging;aj-geddes/useful-ai-prompts;intermittent-issue-debugging;Debug intermittent issues using monitoring and systematic investigation.
log-aggregation;aj-geddes/useful-ai-prompts;log-aggregation;Centralized logging implementation using ELK Stack, Loki, or Splunk for log collection, parsing, storage, and analysis.
cloud-storage-optimization;aj-geddes/useful-ai-prompts;cloud-storage-optimization;Optimize cloud storage costs and performance across AWS S3, Azure Blob, and GCP Cloud Storage with compression, partitioning, and lifecycle
release-planning;aj-geddes/useful-ai-prompts;release-planning;Plan and coordinate software releases across environments with versioning and rollback strategies.
synthetic-monitoring;aj-geddes/useful-ai-prompts;synthetic-monitoring;Implement synthetic monitoring and automated testing to simulate user behavior and detect issues before users.
disaster-recovery-testing;aj-geddes/useful-ai-prompts;disaster-recovery-testing;This skill executes comprehensive disaster recovery tests and validates recovery procedures.
logging-best-practices;aj-geddes/useful-ai-prompts;logging-best-practices;Implement structured logging with JSON formats, log levels, contextual logging, PII handling, and centralized logging for observability and
multi-cloud-strategy;aj-geddes/useful-ai-prompts;multi-cloud-strategy;Design and implement multi-cloud strategies across AWS, Azure, and GCP with vendor lock-in avoidance and hybrid deployments.
service-mesh-implementation;aj-geddes/useful-ai-prompts;service-mesh-implementation;Implement service mesh (Istio, Linkerd) for service-to-service communication, traffic management, security, and observability.
azure-functions;aj-geddes/useful-ai-prompts;azure-functions;Create serverless functions on Azure with triggers, bindings, authentication, and monitoring.
gcp-cloud-run;aj-geddes/useful-ai-prompts;gcp-cloud-run;Deploy containerized apps on Google Cloud Run with auto-scaling and traffic management.
docker;bobmatnyc/claude-mpm-skills;;A skill for Docker containerization to package applications with dependencies into portable units.
model-deployment;aj-geddes/useful-ai-prompts;model-deployment;Deploy ML models to production using Flask, FastAPI, Docker, and cloud platforms.
distributed-tracing;aj-geddes/useful-ai-prompts;distributed-tracing;Implement distributed tracing with Jaeger and Zipkin for tracking requests across microservices.
docker-best-practices;josiahsiegel/claude-plugin-marketplace;docker-best-practices;Best practices for Docker image, container, and production deployment.
docker-composer;eddiebe147/claude-settings;docker-composer;Guide for creating Docker Compose configs, Dockerfiles, and container orchestration for app containerization and multi-container deployments
ssh;dicklesworthstone/agent_flywheel_clawdbot_skills_and_integrations;ssh;SSH remote access patterns and utilities for connecting to servers, managing keys, tunnels, and transfers.
nix-best-practices;0xbigboss/claude-code;nix-best-practices;A skill for following Nix best practices including flakes, overlays, and binary overlays.
railway;mshumer/claude-skill-railway;;Manage Railway deployments, view logs, check status, and manage environment variables.
tmux-processes;0xbigboss/claude-code;tmux-processes;Manage long-lived processes in tmux with reusable patterns.
tilt;0xbigboss/claude-code;tilt;Manages and monitors Tilt dev environments, checks deployment health, and reads logs.
gcloud;dicklesworthstone/agent_flywheel_clawdbot_skills_and_integrations;gcloud;Manage Google Cloud Platform resources via CLI.
cloud-functions;tencentcloudbase/skills;main/skills/cloud-functions;A complete guide for CloudBase cloud functions development including runtime, deployment, logging, and HTTP access.
trigger-config;triggerdotdev/skills;main/trigger-config;Configure Trigger.dev projects with trigger.config.ts for build extensions and deployment settings.
infrastructure-documenter;eddiebe147/claude-settings;infrastructure-documenter;A guide for documenting infrastructure including architecture diagrams, runbooks, and operational procedures.
ci-cd-pipeline-builder;eddiebe147/claude-settings;ci-cd-pipeline-builder;Build CI/CD pipelines using GitHub Actions, Vercel, and more for automated builds, tests, and deployments.
cloudbase-platform;tencentcloudbase/skills;main/skills/cloudbase-platform;A skill for understanding CloudBase platform knowledge and best practices, covering storage, hosting, authentication, cloud functions, datab
observe-whatsapp;gokapso/agent-skills;observe-whatsapp;Monitor and troubleshoot WhatsApp issues in Kapso, including message delivery, webhook retries, and API errors.
supabase;dicklesworthstone/agent_flywheel_clawdbot_skills_and_integrations;supabase;Manage Supabase projects, databases, migrations, Edge Functions, and storage via CLI.
log-analyzer;eddiebe147/claude-settings;log-analyzer;An expert guide for analyzing application logs, including searching, pattern detection, error tracking, and debugging.
rabbitmq-expert;martinholovsky/claude-skills-generator;rabbitmq-expert;Expert RabbitMQ administrator and developer for message broker architecture, clustering, and production monitoring.
docker-compose-orchestration;manutej/luxor-claude-marketplace;docker-compose-orchestration;Orchestrate multi-container apps with Docker Compose for networking, volumes, and production deployment.
github;dicklesworthstone/agent_flywheel_clawdbot_skills_and_integrations;github;Manage GitHub repositories, issues, pull requests, and more from the command line.
trigger-setup;triggerdotdev/skills;main/trigger-setup;Set up Trigger.dev in your project for the first time or initialize the trigger directory.
cloudrun-development;tencentcloudbase/skills;main/skills/cloudrun-development;A skill for developing backend services on CloudBase Run with support for Function and Container modes.
kafka-architecture;anton-abyzov/specweave;;A skill for understanding Kafka architecture and design patterns.
asc-submission-health;rudrankriyam/asc-skills;asc-submission-health;Pre-flight App Store submissions, submit builds, and monitor review status.
asc-metadata-sync;rudrankriyam/asc-skills;asc-metadata-sync;Sync and validate App Store metadata and localizations with asc, including Fastlane format migration.
pulumi;pproenca/dot-skills;.experimental/pulumi;This skill provides guidelines for Pulumi infrastructure as code to ensure performance and reliability.
releasing-macos-apps;jamesrochabrun/skills;main/skills/releasing-macos-apps;Create notarized macOS app releases with Sparkle updates, DMG installers, and GitHub releases.
sentry-setup-logging;getsentry/sentry-agent-skills;sentry-setup-logging;Set up Sentry logging for JavaScript, Python, and Ruby projects to capture console logs and integrate with logging libraries.
vercel;dicklesworthstone/agent_flywheel_clawdbot_skills_and_integrations;vercel;Deploy and manage Vercel projects using the vercel CLI.
git-workflow-designer;eddiebe147/claude-settings;git-workflow-designer;Design Git branching strategies like Git Flow, GitHub Flow, and trunk-based development.
conventional-commit;trancong12102/agentskills;;A skill for generating conventional commits following established patterns.
monitoring-observability;ahmedasmar/devops-claude-skills;;A skill for monitoring and observability strategy, implementation, and troubleshooting using tools like Prometheus, Grafana, and Loki.
alembic;manutej/luxor-claude-marketplace;alembic;Manages database migrations for customer support systems using Alembic.
github-pr-merge;fvadicamo/dev-agent-skills;github-pr-merge;Automatically merges GitHub pull requests after validating pre-merge checks.
github-pr-creation;fvadicamo/dev-agent-skills;github-pr-creation;Automates GitHub PR creation with validation and task tracking.
automation-architect;eddiebe147/claude-settings;automation-architect;Design workflow automations using Zapier, Make, n8n, and other tools.
monitoring-setup;eddiebe147/claude-settings;monitoring-setup;Guide for setting up monitoring dashboards, alerting, metrics collection, and observability.
cicd-expert;martinholovsky/claude-skills-generator;cicd-expert;Expert CI/CD pipeline engineer for GitHub Actions, GitLab CI, Jenkins with security and deployment strategies.
config-manager;eddiebe147/claude-settings;config-manager;Manages application configuration including env vars, config files, and secrets across environments.
incident-responder;eddiebe147/claude-settings;incident-responder;Manage production incidents with structured response, debugging, and post-mortem documentation.
orbstack-best-practices;0xbigboss/claude-code;orbstack-best-practices;Best practices for OrbStack Linux VMs and Docker on macOS, covering orbctl commands, networking, and file sharing.
cloud;assistant-ui/skills;main/assistant-ui/skills/cloud;A guide for cloud persistence and authorization, useful for setting up thread persistence, file uploads, and authentication.
sentry-setup-tracing;getsentry/sentry-agent-skills;sentry-setup-tracing;Setup Sentry Tracing for performance monitoring in JavaScript, Python, and Ruby projects.
qa-testing-strategy;vasilyu1983/ai-agents-public;qa-testing-strategy;A risk-based quality engineering test strategy for software delivery, covering test selection, CI gates, and observability.
observability-monitoring;andrelandgraf/fullstackrecipes;observability-monitoring;A complete observability stack including structured logging, error tracking, and web analytics.
migration-planner;eddiebe147/claude-settings;migration-planner;Plan and execute data migrations, system migrations, and platform transitions.
n8n-kafka-workflows;anton-abyzov/specweave;n8n-kafka-workflows;Automate workflows with n8n and Kafka integration for event-driven processing.
opentelemetry;bobmatnyc/claude-mpm-skills;;A skill for implementing OpenTelemetry observability patterns including traces, metrics, logs, and context propagation.
qa-observability;vasilyu1983/ai-agents-public;qa-observability;Implements and validates observability for quality engineering with OpenTelemetry, SLOs, and APM integrations.
qa-docs-coverage;vasilyu1983/ai-agents-public;qa-docs-coverage;Audit documentation coverage and freshness for APIs, services, and workflows with AI assistance.
aws-cost-expert;anton-abyzov/specweave;aws-cost-expert;Optimize AWS costs using Reserved Instances, Savings Plans, Spot, and Lambda optimization.
sentry-setup-metrics;getsentry/sentry-agent-skills;sentry-setup-metrics;Set up Sentry Metrics for tracking application performance and custom metrics in JavaScript and Python projects.
gh-pages-deploy;aviz85/claude-skills-library;gh-pages-deploy;Deploy static or interactive frontend content to GitHub Pages using gh CLI.
celery-expert;martinholovsky/claude-skills-generator;celery-expert;Expert Celery distributed task queue engineer for async task processing and workflow orchestration.
qa-testing-ios;vasilyu1983/ai-agents-public;qa-testing-ios;Run and stabilize iOS tests (XCTest, XCUITest, Swift Testing) on simulators and devices with xcodebuild/simctl.
git-commit-message;vasilyu1983/ai-agents-public;git-commit-message;Automatically generates conventional commit messages from git diffs with format enforcement.
ops-devops-platform;vasilyu1983/ai-agents-public;ops-devops-platform;DevOps and platform engineering patterns for production environments including Kubernetes, Terraform, CI/CD, and cloud-native operations.
qa-resilience;vasilyu1983/ai-agents-public;qa-resilience;A skill for designing and testing resilience in distributed systems, including timeouts, retries, circuit breakers, and more.
kafka-kubernetes;anton-abyzov/specweave;;Deploy and manage Kafka on Kubernetes for scalable data streaming.
grepai-watch-daemon;yoanbernabeu/grepai-skills;indexing/grepai-watch-daemon;Manage the GrepAI watch daemon for real-time code indexing and file monitoring.
github-projects;existential-birds/beagle;github-projects;Manage GitHub Projects via gh CLI for creating projects, managing items, fields, and workflows.
talos-os-expert;martinholovsky/claude-skills-generator;talos-os-expert;Expert in Talos Linux OS for immutable Kubernetes clusters, secure deployments, and machine configurations.
encore-infrastructure;encoredev/skills;main/encore/infrastructure;Declare databases, Pub/Sub, cron jobs, and secrets with Encore.ts.
error-monitoring;eddiebe147/claude-settings;;A skill for monitoring and handling errors in applications.
12-factor-apps;existential-birds/beagle;12-factor-apps;Analyze codebases for 12-Factor App compliance to evaluate application architecture and cloud-native applications.
grepai-storage-gob;yoanbernabeu/grepai-skills;storage/grepai-storage-gob;Configure local file storage for GrepAI on a single machine.
auto-update-systems-expert;martinholovsky/claude-skills-generator;auto-update-systems;Expert in Tauri auto-update implementation with focus on signature verification, rollback mechanisms, staged rollouts, and secure update dis
cilium-expert;martinholovsky/claude-skills-generator;cilium-expert;Expert in Cilium eBPF-based networking and security for Kubernetes.
deployment-automation;eddiebe147/claude-settings;;Automates deployment processes with CI/CD and tooling.
harbor-expert;martinholovsky/claude-skills-generator;harbor-expert;Manage Harbor container registry with security policies, vulnerability scanning, and replication.
dbus;martinholovsky/claude-skills-generator;dbus;A skill focused on D-Bus IPC for secure Linux system communication and service integration.
prometheus-go-code-review;existential-birds/beagle;prometheus-go-code-review;Reviews Prometheus instrumentation in Go code for proper metric types, labels, and patterns.
wix-cli-app-validation;wix/skills;master/wix-cli/skills/wix-cli-app-validation;Validates Wix CLI app readiness, runtime behavior, and release quality with triggers like validate, test, and verify.
pino-logging-setup;andrelandgraf/fullstackrecipes;pino-logging-setup;Set up structured logging with Pino for development and production environments.
kubernetes;bobmatnyc/claude-mpm-skills;;A Kubernetes operations playbook covering core objects, probes, resource sizing, safe rollouts, and kubectl debugging.
golang-observability-opentelemetry;bobmatnyc/claude-mpm-skills;;Instrument Go apps with OpenTelemetry, Prometheus, and slog for tracing, metrics, and structured logging.
nextjs-on-vercel;andrelandgraf/fullstackrecipes;nextjs-on-vercel;Deploy a Next.js app with Bun to Vercel using automated CI/CD.
using-tmux-for-interactive-commands;ovachiever/droid-tings;using-tmux-for-interactive-commands;Use tmux for running interactive CLI tools like vim, git rebase, and Python REPL in detached sessions.
resend-setup;andrelandgraf/fullstackrecipes;resend-setup;Setup Resend for transactional emails such as password resets and email verification.
sentry-setup;andrelandgraf/fullstackrecipes;sentry-setup;Set up Sentry for error tracking, performance monitoring, and log aggregation with Pino integration.
pulumi-best-practices;pulumi/agent-skills;pulumi-best-practices;Best practices for writing reliable Pulumi programs, covering outputs, dependencies, secrets, and deployment workflows.
github-project-automation;ovachiever/droid-tings;github-project-automation;Automate GitHub repository setup with CI/CD, issue templates, Dependabot, and CodeQL.
n8n;vladm3105/aidoc-flow-framework;n8n;Create workflows and integrations for the n8n automation platform.
aws-diagrams;eraserlabs/eraser-io;aws-diagrams;Visualizes AWS infrastructure from CLI output, CloudFormation, or descriptions.
env-workflow-vercel;andrelandgraf/fullstackrecipes;env-workflow-vercel;Manage environment variables across Vercel environments with sync and local override support.
using-logging;andrelandgraf/fullstackrecipes;using-logging;Use structured logging with Pino for better application observability and error tracking.
codeup;abcfed/claude-marketplace;codeup;A tool for managing Codeup repositories, including branch management, file operations, and MR management.
env-management;andrelandgraf/fullstackrecipes;env-management;Manages environment variables with type-safe validation and prebuild checks.
terraform-diagrams;eraserlabs/eraser-io;terraform-diagrams;Generates architecture diagrams from Terraform code for visualization of infrastructure.
using-sentry;andrelandgraf/fullstackrecipes;using-sentry;Capture exceptions and manage application errors with Sentry.
java-docker;pluginagentmarketplace/custom-plugin-java;java-docker;Containerize Java apps with Dockerfile optimization and JVM settings.
azure-devops;markpitt/claude-skills;azure-devops;A comprehensive skill for integrating with Azure DevOps REST API across all services.
env-validation;andrelandgraf/fullstackrecipes;env-validation;Validates environment variables at server start and build time to catch errors early.
disk-cleaner;gccszs/disk-cleaner;;A high-performance cross-platform disk space monitoring and cleaning toolkit with advanced optimization features.
mise-expert;samhvw8/dotfiles;mise-expert;Manages development environments with tool version control, environment variables, and task running.
husky-test-coverage;shipshitdev/library;husky-test-coverage;Enforces test coverage via pre-commit hooks for Node.js/TypeScript projects using Husky.
gitlab;andrejones92/canifi-life-os;gitlab;Manage GitLab repositories, pipelines, merge requests, and CI/CD monitoring.
neon-test-branches;andrelandgraf/fullstackrecipes;neon-test-branches;Create isolated Neon database branches for testing with schema-only options and auto-cleanup.
